Ordem,Seleção SOE ,Seleção SPR/SRE ,PrioridadeANA,FID,Ano/RHNR,Situação,GestorPCD,CODIGO,NOME,OBJ1,OBJ2,OBJ3,OBJ4,OBJ5,OBJ6,SOMA,NTRECHOSAT,UR,Latitude,Longitude,AreaDrenag,Escala,Registrador de nível,Descarga líquida,Sedimentos,Qualidade da água,Telemétrica,Descricao,Observações Adicionais
1,,,,,2020,,,8250002,CALÇOENE,,,,,,,,,SUREG-BE,,,,,,,,,,,ENTROU NA RHNR 2020
264,Sim,,Sim,788,2017,Operando,Sim,37380000,PAU FERRADO,0,0,0,0,1,0,1,1,SUREG-RE,-6.9657999999999998,-37.924199999999999,8580,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
265,Sim,Sim,Sim,815,2017,Operando,Sim,37410000,SÍTIO VASSOURAS,0,0,1,0,0,1,2,1,SUREG-RE,-6.7257999999999996,-37.797499999999999,15200,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GPRSTELEMÉTRICA - CotaOnline"
266,Sim,Sim,Sim,363,2017,Operando,Sim,37412000,SÍTIO CURRALINHO,0,0,0,0,1,0,1,1,SUREG-RE,-6.5803000000000003,-37.605800000000002,17200,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
267,Sim,Sim,Sim,441,2017,Operando,Sim,37413000,DIVISA PB-RN,1,0,0,0,0,0,1,1,SUREG-RE,-6.4400000000000004,-37.389400000000002,18100,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GPRSTELEMÉTRICA - CotaOnline"
268,,,,531,,,,37440000,SERRA NEGRA DO NORTE,1,0,0,0,0,0,1,1,SUREG-RE,-6.6656000000000004,-37.401400000000002,2940,1,0,1,0,1,0, 
269,Sim,Sim,Sim,775,,,,37450000,BARRA DE SÃO PEDRO,0,0,1,0,0,1,2,1,SUREG-RE,-6.4410999999999996,-37.381100000000004,3430,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
270,Sim,Sim,Sim,592,,,,37470000,JARDIM DE PIRANHAS,0,1,1,0,1,1,4,3,SUREG-RE,-6.3780999999999999,-37.352499999999999,21600,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GOESTELEMÉTRICA - CotaOnline"
271,,Sim,Sim,369,,,,37526000,ACARI,0,1,0,0,0,0,1,1,SUREG-RE,-6.4333,-36.633299999999998,2140,1,0,1,0,1,0, 
272,,,,791,,,,37559000,CAICÓ,0,1,0,1,0,0,2,2,SUREG-RE,-6.4511000000000003,-37.090600000000002,6310,1,0,1,0,1,0, 
273,,Sim,Sim,584,2017,Operando,Sim,37570000,SÃO FERNANDO,0,1,1,1,0,1,4,3,SUREG-RE,-6.3703000000000003,-37.180300000000003,9710,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
274,Sim,Sim,Sim,545,,,,37580000,OITICICA II,0,0,1,0,0,1,2,1,SUREG-RE,-6.1817000000000002,-37.1417,33800,1,0,1,1,1,1,TELEMÉTRICA - CotaOnline,Foi substituída por 37604000 JUCURUTU na RHNR 2017
275,,,,,2017,Operando,Sim,37604000,JUCURUTU,,,,,,,,,SUREG-RE,-6.0342000000000002,-37.015599999999999,34300,,,1,1,1,1,TELEMÉTRICA - OTT_GOES,Substituiu 37580000 OITICICA II NA RHNR2017
276,,Sim,Sim,384,2017,Operando,Sim,37610500,AÇUDE ARMANDO RIBEIRO GONÇALVES JUSANTE,0,1,0,0,0,0,1,1,SUREG-RE,-5.6624999999999996,-36.881900000000002,38600,1,0,1,0,0,1,TELEMÉTRICA - CotaOnline
277,Sim,Sim,Sim,543,,,,37710150,SÍTIO ACAUÃ II,0,1,0,0,0,0,1,1,SUREG-RE,-5.6163999999999996,-36.891100000000002,38100,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
278,,Sim,Sim,477,2018,Operando,Sim,37730000,DIBA - SÍTIO CANTO ALEGRE,0,1,0,0,1,0,2,2,SUREG-RE,-5.3833000000000002,-36.833300000000001,40100,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
279,Sim,Sim,Sim,761,2019,Operando,,37750000,ALTO RODRIGUES,0,1,0,0,0,0,1,1,SUREG-RE,-5.2896999999999998,-36.765300000000003,40300,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GPRSTELEMÉTRICA - CotaOnline"
280,Sim,Sim,Sim,301,,,,37761000,PENDÊNCIAS,0,0,1,0,0,1,2,1,SUREG-RE,-5.2572000000000001,-36.723300000000002,40800,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
281,,,,739,,,,38170000,CEARÁ-MIRIM,0,0,0,0,1,0,1,1,SUREG-RE,-5.6299999999999999,-35.421399999999998,2400,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
282,,,,299,,,,38340000,BARCELONA,0,0,0,1,0,0,1,1,SUREG-RE,-5.9524999999999997,-35.926099999999998,1290,1,0,1,0,1,0, 
283,,,,465,,,,38380000,TELHA,0,0,0,1,0,0,1,1,SUREG-RE,-5.8669000000000002,-35.594200000000001,2440,1,0,1,1,1,1,TELEMÉTRICA - CotaOnline
284,,,,457,,,,38680000,PEDRO VELHO,0,0,1,1,1,1,4,3,SUREG-RE,-6.4450000000000003,-35.220599999999997,3450,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
285,,,,80,2020,,,38790000,PONTE DO LEITÃO,0,0,1,1,0,0,2,2,SUREG-RE,-6.8518999999999997,-35.1631,2950,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
286,,,,620,2017,Operando,Sim,38812000,SITIO CONCEIÇÃO,0,0,0,0,1,0,1,1,SUREG-RE,-7.7872000000000003,-36.734200000000001,1240,1,0,1,0,1,0, 
287,,,,659,,,,38849000,SÃO JOÃO DO CARIRI,0,1,0,1,0,0,2,1,SUREG-RE,-7.3928000000000003,-36.534199999999998,633.55999999999995,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
288,,,,71,,,,38850000,POÇO DE PEDRAS,0,0,0,1,1,0,2,2,SUREG-RE,-7.3981000000000003,-36.433599999999998,3180,1,0,1,0,1,0, 
289,,,,641,,,,38860000,BODOCONGO,0,1,0,0,1,0,2,1,SUREG-RE,-7.5282999999999998,-35.999699999999997,13700,1,0,1,1,1,0, 
290,,,,415,,,,38880000,GUARITA,0,1,0,0,0,0,1,2,SUREG-RE,-7.3343999999999996,-35.372799999999998,17400,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GPRS
291,,,,835,,,,38895000,PONTE DA BATALHA,0,0,1,0,1,0,2,2,SUREG-RE,-7.1299999999999999,-35.047499999999999,19000,1,0,1,1,1,1,TELEMÉTRICA - CotaOnline
292,,Sim,Sim,81,2020,,,39081250,TIMBAÚBA,0,1,0,0,0,0,1,1,SUREG-RE,-7.5128000000000004,-35.326900000000002,276,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
293,,,,858,,,,39082800,VICÊNCIA,0,1,0,0,0,0,1,1,SUREG-RE,-7.6505999999999998,-35.320599999999999,192,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
294,,Sim,Sim,379,2020,,,39084000,CARICÉ,0,1,1,0,0,1,3,2,SUREG-RE,-7.5427999999999997,-35.068600000000004,1320,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
295,,,,277,,,,39084010,NAZARÉ DA MATA,0,1,0,0,0,0,1,1,SUREG-RE,-7.7542,-35.2331,692,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
296,,,,228,2020,,,39130000,TORITAMA,0,1,0,0,0,0,1,1,SUREG-RE,-8.0128000000000004,-36.0578,2450,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
297,,,,184,,,,39145000,LIMOEIRO,0,1,0,0,0,0,1,1,SUREG-RE,-7.8788999999999998,-35.451900000000002,5580,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
298,,,,793,,,,39150000,PAUDALHO,0,1,0,0,0,0,1,1,SUREG-RE,-7.8941999999999997,-35.173299999999998,6190,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
299,,,,72,,,,39170000,VITÓRIA DE SANTO ANTÃO,0,1,0,0,0,0,1,1,SUREG-RE,-8.1135999999999999,-35.283900000000003,264,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
300,,,,95,2020,,,39187800,SÃO LOURENÇO DA MATA II,0,1,1,1,1,0,4,3,SUREG-RE,-7.9985999999999997,-35.039200000000001,7290,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
301,,,,0,,,,39340000,CARUARU,0,1,0,0,0,0,1,1,SUREG-RE,-8.3027999999999995,-36.010800000000003,2000,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
302,,,,317,2019,Operando,,39370100,ENGENHO MARANHÃO,0,0,1,0,0,0,1,1,SUREG-RE,-8.3696999999999999,-35.142200000000003,3310,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
303,,,,832,2020,,,39431000,AMARAGI,0,1,0,0,0,0,1,1,SUREG-RE,-8.3803000000000001,-35.455300000000001,139,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
304,,,,86,2019,Operando,,39433000,JOSÉ MARIANO,0,1,0,0,0,0,1,1,SUREG-RE,-8.4674999999999994,-35.401400000000002,295,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
305,,,,45,2019,Operando,,39450000,ENGENHO BENTO,0,1,0,0,0,0,1,1,SUREG-RE,-8.4971999999999994,-35.497799999999998,537,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
306,,,,851,2019,Operando,,39530000,CACHOEIRINHA,0,1,0,0,0,0,1,1,SUREG-RE,-8.4839000000000002,-36.2331,1210,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
307,,,,680,2019,Operando,,39540550,BATATEIRAS,0,1,0,0,0,0,1,1,SUREG-RE,-8.5396999999999998,-35.8508,147,1,0,1,0,1,1,Substituida a TELEMÉTRICA - OTT_GOES para TELEMÉTRICA - VAISALA_GOES
308,,,,751,2019,Operando,,39540750,SÃO BENEDITO DO SUL,0,1,0,0,0,0,1,1,SUREG-RE,-8.8161000000000005,-35.933900000000001,434,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
309,,,,107,2019,Operando,,39550000,CATENDE,0,1,0,0,0,0,1,1,SUREG-RE,-8.6785999999999994,-35.723300000000002,718,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
310,,,,146,2018,Operando,Sim,39560000,PALMARES,0,1,0,0,0,0,1,1,SUREG-RE,-8.6793999999999993,-35.576900000000002,4910,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
311,,Sim,Sim,721,2019,Operando,,39575000,CANHOTINHO,0,1,0,0,0,0,1,1,SUREG-RE,-8.8825000000000003,-36.218600000000002,808,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
312,,Sim,Sim,354,2019,Operando,,39580000,JACUÍPE,0,1,0,0,0,0,1,1,SUREG-RE,-8.8411000000000008,-35.446899999999999,756,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS,Foi substituída por 39760000 MURICI-PONTE na RHNR 2018
313,,,,565,2019,Operando,,39590000,BARREIROS,0,0,1,1,0,0,2,2,SUREG-RE,-8.7992000000000008,-35.204999999999998,6550,1,0,1,0,1,1,"TELEMÉTRICA - VAISALA_GOESTELEMÉTRICA - CotaOnline"
314,,,,291,,,,39620000,PORTO CALVO,0,1,0,0,0,0,1,1,SUREG-RE,-9.0482999999999993,-35.406700000000001,342,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
315,,Sim,Sim,165,2018,Operando,Sim,39689000,CORRENTES II,0,1,0,0,0,0,1,1,SUREG-RE,-9.1242000000000001,-36.339199999999998,479,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
316,,,,,2018,Operando,Sim,39700000,SANTANA DO MUNDAÚ,,,,,,,,,SUREG-RE,-9.1677999999999997,-36.217500000000001,767,,,,,,,,Substituiu 39715000 PALMEIRINA na RHNR 2018
317,,Sim,Sim,230,2019,Operando,,39715000,PALMEIRINA,0,1,0,0,0,0,1,1,SUREG-RE,-9.0018999999999991,-36.3264,128,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES,Foi substituída por 39700000 SANTANA DO MUNDAÚ na RHNR 2018
318,,Sim,Sim,74,2018,Operando,Sim,39720000,SÃO JOSÉ DA LAJE,1,0,1,0,0,1,3,2,SUREG-RE,-9.0042000000000009,-36.051099999999998,1170,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
319,,,,600,2018,Operando,Sim,39740000,UNIÃO DOS PALMARES,0,1,1,0,1,1,4,2,SUREG-RE,-9.1544000000000008,-36.035800000000002,2900,1,0,1,0,1,1, 
320,,,,,2018,Operando,Sim,39760000,MURICI-PONTE,,,,,,,,,SUREG-RE,-9.3135999999999992,-35.9497,3290,,,,,,,,Substituiu 39580000 JACUÍPE na RHNR 2018
321,,,,656,2018,Operando,Sim,39770000,FAZENDA BOA FORTUNA,0,1,0,0,0,0,1,2,SUREG-RE,-9.4672000000000001,-35.859699999999997,3560,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
322,,Sim,Sim,554,,,,39852000,VILA SÃO FRANCISCO,0,1,0,0,0,0,1,1,SUREG-RE,-9.3656000000000006,-36.419400000000003,1510,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
323,,Sim,Sim,213,2018,Operando,Sim,39860000,VIÇOSA,0,1,1,0,0,1,3,3,SUREG-RE,-9.3792000000000009,-36.249200000000002,1970,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
324,,Sim,Sim,690,2018,Operando,Sim,39870000,ATALAIA,0,1,0,0,0,0,1,1,SUREG-RE,-9.5067000000000004,-36.022799999999997,2600,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
325,,,,335,,,,39950000,FAZENDA SÃO PEDRO,0,1,0,0,0,0,1,1,SUREG-RE,-9.6858000000000004,-36.285299999999999,320,1,0,1,0,1,1,"TELEMÉTRICA - OTT_GPRSTELEMÉTRICA - VAISALA_GOES"
326,,,,46,,,,39970000,LIMOEIRO DE ANADIA,0,1,0,0,0,0,1,1,SUREG-RE,-9.7436000000000007,-36.503900000000002,974,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
327,,,,57,,,,39980000,CAMAÇARI,0,0,0,0,1,0,1,1,SUREG-RE,-10.0311,-36.303600000000003,1440,1,0,1,1,1,1,TELEMÉTRICA - CotaOnline
328,,,,122,,,,40050000,IGUATAMA,0,0,0,1,0,0,1,1,SUREG-BH,-20.170000000000002,-45.715800000000002,5560,1,0,1,0,1,0, 
329,,,,137,,,,40070000,PONTE DO CHUMBO,0,0,0,1,0,0,1,1,SUREG-BH,-19.7761,-45.479199999999999,10000,1,0,1,0,1,0, 
330,,,,31,2017,Operando,Sim,40100000,PORTO DAS ANDORINHAS,0,0,0,1,0,0,1,1,SUREG-BH,-19.278600000000001,-45.285800000000002,14000,1,0,1,1,1,0,TELEMÉTRICA - CotaOnline
331,,,,456,,,,40150000,CARMO DO CAJURU,0,0,0,1,0,0,1,1,SUREG-BH,-20.181100000000001,-44.793900000000001,2500,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
332,,,,730,,,,40185000,PARI,0,0,0,0,1,0,1,1,SUREG-BH,-20.184699999999999,-44.893300000000004,1910,1,1,1,1,1,1,AUTOMÁTICA - HIDROMEC_FLU
333,,,,155,,,,40300001,JAGUARUNA JUSANTE,0,0,0,0,1,0,1,1,SUREG-BH,-19.743600000000001,-44.818300000000001,1560,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
334,,,,638,2017,Operando,Sim,40330000,VELHO DA TAIPA,0,0,0,1,1,0,2,2,SUREG-BH,-19.693899999999999,-44.930799999999998,7350,1,0,1,1,1,0, 
335,,,,216,,,,40549998,SÃO BRÁS DO SUAÇUÍ MONTANTE,0,1,0,0,0,0,1,1,SUREG-BH,-20.603899999999999,-43.9086,462,1,0,1,0,1,0, 
336,,,,118,,,,40579995,CONGONHAS LINIGRAFO,0,1,0,0,0,0,1,1,SUREG-BH,-20.518599999999999,-43.835599999999999,569,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
337,,,,499,,,,40680000,ENTRE RIOS DE MINAS,0,1,0,0,0,0,1,1,SUREG-BH,-20.660299999999999,-44.071899999999999,487,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
338,,,,52,2017,Operando,Sim,40740000,ALBERTO FLORES,0,0,0,1,1,0,2,2,SUREG-BH,-20.1569,-44.166699999999999,4120,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
339,,,,635,2020,,,40800001,PONTE NOVA DO PARAOPEBA,0,1,0,0,1,0,2,2,SUREG-BH,-19.948899999999998,-44.305300000000003,5690,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GOESTELEMÉTRICA - CotaOnline"
340,,,,436,,,,40811100,JARDIM,0,1,0,0,0,0,1,1,SUREG-BH,-20.047499999999999,-44.408900000000003,113,1,1,1,0,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
341,,,,300,,,,40850000,PONTE DA TAQUARA,0,1,0,0,0,0,1,1,SUREG-BH,-19.423100000000002,-44.547800000000002,8750,1,0,1,0,1,0, 
342,,,,27,2018,Operando,Sim,41135000,PIRAPORA BARREIRO,0,1,0,1,0,0,2,1,SUREG-BH,-17.369199999999999,-44.943100000000001,62200,1,0,1,1,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
343,,,,275,,,,41151000,FAZENDA ÁGUA LIMPA JUSANTE,0,1,0,0,0,0,1,1,SUREG-BH,-20.305299999999999,-43.616399999999999,175,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
344,,,,535,,,,41180000,ITABIRITO LINIGRAFO,0,1,0,0,0,0,1,1,SUREG-BH,-20.301100000000002,-43.798099999999998,315,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
345,,,,,2017,Operando,Sim,41195050,RIO ACIMA,,,,,,,,,SUREG-BH,-20.091899999999999,-43.791899999999998,,,,1,1,1,1,TELEMÉTRICA - VAISALA_GOES 
346,,,,658,,,,41199998,HONÓRIO BICALHO MONTANTE,0,1,0,0,0,0,1,1,SUREG-BH,-20.024699999999999,-43.823900000000002,1550,1,0,1,1,1,1,"TELEMÉTRICA - OTT_GPRSTELEMÉTRICA - CotaOnline"
347,,,,,2017,Operando,Sim,41200430,RAPOSOS,,,,,,,,,SUREG-BH,-19.963100000000001,-43.806699999999999,,,,1,1,1,1,TELEMÉTRICA - VAISALA_GOES 
348,,,,78,,Operando,,41250000,VESPASIANO,0,1,0,0,0,0,1,1,SUREG-BH,-19.687200000000001,-43.9206,709,1,0,1,0,1,0, 
349,,,,292,,Operando,,41300000,TAQUARAÇU,0,1,0,0,0,0,1,1,SUREG-BH,-19.652799999999999,-43.686900000000001,618,1,0,1,0,1,0, 
350,,,,423,2020,,,41340000,PONTE RAUL SOARES,0,1,0,0,0,0,1,1,SUREG-BH,-19.559699999999999,-43.911099999999998,4860,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
351,,,,14,,Operando,,41380000,PONTE PRETA,0,1,0,0,0,0,1,1,SUREG-BH,-19.4619,-43.903599999999997,564,1,0,1,0,1,0, 
352,,,,329,,Operando,,41410000,JEQUITIBÁ,0,0,0,0,1,0,1,1,SUREG-BH,-19.217199999999998,-44.024700000000003,7080,1,0,1,0,1,1,TELEMÉTRICA - OTT_GPRS
353,,,,762,,Operando,,41440005,REPRESA JUSANTE,0,1,0,0,0,0,1,1,SUREG-BH,-19.371400000000001,-44.152799999999999,238,1,0,1,0,1,0, 
354,,,,3,,Operando,,41600000,PIRAPAMA,0,1,0,0,0,0,1,1,SUREG-BH,-19.011099999999999,-44.0383,8050,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
355,,,,443,,Operando,,41650002,PONTE DO LICÍNIO JUSANTE,0,1,0,0,0,0,1,1,SUREG-BH,-18.672799999999999,-44.193899999999999,10700,1,0,1,1,1,1,AUTOMÁTICA - HIDROMEC_FLU
356,,,,227,2018,Operando,Sim,41780002,PRESIDENTE JUSCELINO JUSANTE,0,1,0,1,0,0,2,1,SUREG-BH,-18.645,-44.050600000000003,3980,1,1,1,1,1,1,AUTOMÁTICA - HIDROMEC_FLU
357,,,,30,,,,41818000,SANTO HIPÓLITO (ANA/CEMIG),0,1,0,0,0,0,1,1,SUREG-BH,-18.306100000000001,-44.2258,16600,1,1,1,0,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
358,,,,603,,,,41890000,ESTAÇÃO DE CURIMATAI,0,1,0,0,0,0,1,1,SUREG-BH,-17.996400000000001,-44.177500000000002,1420,1,0,1,0,1,0, 
359,,,,173,,,,41940000,PONTE DO BICUDO,0,1,0,0,0,0,1,1,SUREG-BH,-18.196100000000001,-44.57,2070,1,0,1,0,1,0, 
360,,,,707,2018,Operando,Sim,41990000,VÁRZEA DA PALMA,0,1,1,1,0,0,3,2,SUREG-BH,-17.5947,-44.713900000000002,26500,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
361,,,,490,,Operando,,42089998,FAZENDA ESPÍRITO SANTO,0,0,0,0,1,0,1,1,SUREG-BH,-17.2803,-44.216900000000003,4350,1,0,1,0,1,0, 
362,,,,630,,Operando,,42145498,FAZENDA UMBURANA MONTANTE,0,0,0,0,1,0,1,1,SUREG-BH,-17.209399999999999,-44.460000000000001,6910,1,1,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
363,,,,102,2018,Operando,Sim,42210000,CACHOEIRA DA MANTEIGA,0,0,1,1,0,1,3,2,SUREG-BH,-16.6572,-45.080800000000004,107000,1,0,1,1,1,0, 
364,,,,151,,Operando,,42290000,PONTE DA BR-040 - PARACATU,0,0,0,1,0,0,1,1,SUREG-BH,-17.502500000000001,-46.571100000000001,7750,1,0,1,0,1,0, 
365,,,,472,,Operando,,42395000,SANTA ROSA,0,0,0,1,0,0,1,1,SUREG-BH,-17.254999999999999,-46.472799999999999,12800,1,0,1,1,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
366,,Sim,Sim,591,2018,Operando,Sim,42454000,RIO SÃO BERNARDO,0,1,0,0,0,0,1,1,SUREG-GO,-16.035799999999998,-47.414999999999999,98.700000000000003,1,1,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
367,,,,375,,Operando,,42460000,FAZENDA LIMEIRA,0,0,1,0,0,1,2,2,SUREG-BH,-16.2089,-47.232500000000002,3890,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
368,,,,856,,Operando,,42490000,UNAÍ,0,1,0,1,0,0,2,2,SUREG-BH,-16.349399999999999,-46.880000000000003,5360,1,0,1,0,1,0, 
369,,,,315,,Operando,,42600000,PORTO DOS POÇÕES,0,0,1,1,0,1,3,2,SUREG-BH,-16.839700000000001,-46.357199999999999,9400,1,1,1,1,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
370,,,,120,,,,42860000,CACHOEIRA DO PAREDÃO,0,0,1,0,0,0,1,1,SUREG-BH,-17.121099999999998,-45.435600000000001,5700,1,0,1,1,1,0, 
371,,,,417,,,,42940000,PORTO CURRALINHO,0,0,0,1,0,0,1,1,SUREG-BH,-16.996099999999998,-45.511699999999998,41000,1,0,1,1,1,0, 
372,,,,347,2020,,,42980000,PORTO ALEGRE,0,0,1,1,0,0,2,2,SUREG-BH,-16.906700000000001,-45.3825,41300,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC
373,Sim,,Sim,758,2018,Operando,Sim,43200000,SÃO ROMÃO,0,0,0,1,0,0,1,1,SUREG-BH,-16.372499999999999,-45.07,154000,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
374,,Sim,Sim,662,,Operando,,43429998,ARINOS MONTANTE,0,0,1,0,0,1,2,1,SUREG-BH,-15.9244,-46.110599999999998,11800,1,0,1,1,1,0, 
375,,Sim,Sim,547,,Operando,,43670000,VILA URUCUIA,0,0,1,0,0,1,2,1,SUREG-BH,-16.133099999999999,-45.741700000000002,18600,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
376,,,,224,2018,Operando,Sim,43980002,BARRA DO ESCURO,0,0,1,0,0,1,2,1,SUREG-BH,-16.2681,-45.236899999999999,24600,1,0,1,1,1,0, 
377,Sim,Sim,Sim,192,2018,Operando,Sim,44200000,SÃO FRANCISCO,0,1,0,1,0,0,2,2,SUREG-BH,-15.949400000000001,-44.867800000000003,184000,1,0,1,1,1,1,TELEMÉTRICA - CotaOnline
378,,,,617,2020,,,44290002,PEDRAS DE MARIA DA CRUZ,0,1,1,1,0,1,4,3,SUREG-BH,-156011,-44.396700000000003,194000,1,1,1,1,1,1,TELEMÉTRICA - OTT_GPRS
379,,,Sim,,2019,Operando,,44350000,BOM JARDIM,,,,,,,,,SUREG-BH,-161086,-438561,,,,,,,,,ENTROU NA RHNR 2019
380,,Sim,Sim,571,,Operando,,44500000,MANGA,1,0,0,1,1,0,3,3,SUREG-BH,-14.757199999999999,-43.932200000000002,202000,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
381,,,,,2019,Operando,,44630500,BARRA DO RIO VERDE,,,,,,,,,SUREG-BH,-161758,-437711,3750,,,,,,,,ENTROU NA RHNR 2019
382,,,,,2019,Operando,,44634500,FAZENDA REATA,,,,,,,,,SUREG-BH,-16065,-437306,,,,,,,,,ENTROU NA RHNR 2020
383,,,,,2019,Operando,,44640000,FAZENDA ALEGRE,,,,,,,,,SUREG-BH,-157372,-435864,9450,,,,,,,,ENTROU NA RHNR 2021
384,,Sim,Sim,864,2019,Operando,,44670000,COLÔNIA DO JAIBA,0,0,1,0,1,1,3,1,SUREG-BH,-15.3431,-43.675600000000003,12200,1,1,1,0,1,1,TELEMÉTRICA - CotaOnline
385,,,,170,,Operando,,44740000,JANAÚBA,0,0,0,0,1,0,1,1,SUREG-BH,-15.7492,-43.309399999999997,1940,1,1,1,0,1,0, ,Saiu da RHNR 2019
386,,Sim,Sim,39,2019,Operando,,44940000,GADO BRAVO (EX. BOCA DA CAATINGA NOVA),0,0,1,0,1,1,3,1,SUREG-BH,-14.922499999999999,-43.551099999999998,22900,1,0,1,1,1,0, 
387,,,,820,,Operando,,45131000,SÃO GONÇALO,0,0,1,0,0,1,2,1,SUREG-BH,-14.313599999999999,-44.459400000000002,6020,1,1,1,0,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
388,,Sim,Sim,637,,Operando,,45170001,FAZENDA PORTO ALEGRE,0,0,1,0,0,1,2,1,SUREG-BH,-14.264200000000001,-44.522500000000001,5850,1,0,1,0,1,1,AUTOMÁTICA - HIDROMEC_FLU
389,,Sim,Sim,293,,Operando,,45210000,LAGOA DAS PEDRAS,1,0,1,0,1,1,4,3,SUREG-BH,-14.283099999999999,-44.409399999999998,12600,1,0,1,0,1,0, 
390,,,,397,,Operando,,45220000,CAPITÂNEA,0,0,0,1,0,0,1,1,SUREG-BH,-14.4236,-44.4831,2380,1,1,1,0,1,0, 
391,,,,467,,Operando,,45260000,JUVENÍLIA,0,0,1,1,0,1,3,2,SUREG-BH,-14.26,-44.152200000000001,16300,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
392,,,,798,,Operando,,45298000,CARINHANHA,0,1,0,1,0,0,2,1,SUREG-BH,-14.304399999999999,-43.763300000000001,254000,1,0,1,1,1,1,"AUTOMÁTICA - HIDROMEC_FLUTELEMÉTRICA - CotaOnline"
