,BaciaCodigo,SubBaciaCodigo,Codigo,Nome
3650,2,23,23883000,RIO BUENOS AIRES
3651,2,23,23900000,RIO ARRAIAS
3652,2,23,23901000,RIBEIRÃO SALTO
3653,2,23,23910000,RIO BOTICA
3654,2,23,23913000,CÓRREGO CAMPO ALEGRE
3655,2,23,23913100,RIBEIRÃO DA POSSE
3656,2,23,23913200,CÓRREGO SÃO DOMINGOS
3657,2,23,23920000,CÓRREGO DO CACAU
3658,2,23,23921000,CÓRREGO CACAUZINHO
3659,2,23,23924000,LAGOA ÁGUA PRETA
3660,2,23,23932000,CÓRREGO ANGICAL
3661,2,23,23936000,RIACHO BOM JESUS
3662,2,23,23938000,RIBEIRÃO DAS PEDRAS
3663,2,23,23940000,RIBEIRÃO DO LAGO
3664,2,23,23950000,RIO GAVIÃO
3665,2,23,23965000,IGARAPÉ SAMAUAMA
3666,2,24,24001000,RIO ARAGUAIA
3667,2,24,24010000,RIBEIRÃO QUEIXADA
3668,2,24,24040000,RIBEIRÃO ZECA NOVATO
3669,2,24,24050000,RIBEIRÃO DO SAPO
3670,2,24,24061000,CÓRREGO BOIADEIRO
3671,2,24,24071000,CÓRREGO LAJEADO
3672,2,24,24072000,CÓRREGO PAREDÃO
3673,2,24,24100000,RIO BABILÔNIA
3674,2,24,24101000,CÓRREGO BOA VISANTA
3675,2,24,24102000,RIBEIRÃO EMPATANADO
3676,2,24,24104000,CÓRREGO MATINHA
3677,2,24,24121000,RIO ARAGUAINHA
3678,2,24,24121300,RIBEIRÃO PARAÍSO
3679,2,24,24150000,RIBEIRÃO DO SALTO
3680,2,24,24151000,CÓRREGO LAGOA
3681,2,24,24153000,CÓRREGO MATO GROSSO
3682,2,24,24210000,RIO DIAMANTINO
3683,2,24,24211000,CÓRREGO GALHEIRO
3684,2,24,24213000,RIBEIRÃO GRANDE
3685,2,24,24214000,RIBEIRÃO JATAÍ
3686,2,24,24215000,CÓRREGO DIVISA
3687,2,24,24217000,CÓRREGO FAROFA
3688,2,24,24218000,RIO MATRINXA
3689,2,24,24235000,CÓRREGO DA FURNA
3690,2,24,24260000,RIBEIRÃO SÃO JOÃO
3691,2,24,24264000,CÓRREGO BREJÃO
3692,2,24,24280000,CÓRREGO LEBRE
3693,2,24,24350000,RIO DO PEIXE
3694,2,24,24351000,CÓRREGO PASSECA
3695,2,24,24353000,CÓRREGO GRANDE
3696,2,24,24354000,CÓRREGO CACHOEIRA
3697,2,24,24355000,CÓRREGO DA PEDRA
3698,2,24,24356100,RIBEIRÃO CAMBAUVA
3699,2,24,24356200,CÓRREGO MACAUBA
3700,2,24,24356400,CÓRREGO ÁGUA LIMPA
3701,2,24,24356500,CÓRREGO FUMAÇA
3702,2,24,24357000,RIBEIRÃO CAPIVARA
3703,2,24,24358000,CÓRREGO CARACOL
3704,2,24,24359000,RIBEIRÃO DA ONÇA
3705,2,24,24359200,CÓRREGO CAMPO LIMPO
3706,2,24,24359600,CÓRREGO ÁGUA BONITA
3707,2,24,24420000,RIO SÃO DOMINGOS
3708,2,24,24421000,CÓRREGO IRARAS
3709,2,24,24422000,CÓRREGO BOA ESPERANÇA
3710,2,24,24423000,CÓRREGO CAMPO ALEGRE
3711,2,24,24424000,RIBEIRÃO SÃO FRANCISCO
3712,2,24,24424500,CÓRREGO POTREIRO
3713,2,24,24430000,CÓRREGO AREIA
3714,2,24,24435000,CÓRREGO SOBRA
3715,2,24,24450000,RIBEIRÃO PERDIZES
3716,2,24,24453000,CÓRREGO MARIMBONDO
3717,2,24,24456000,CÓRREGO PEDRA BRANCA
3718,2,24,24470000,CÓRREGO CAPIM BRANCO
3719,2,24,24475000,CÓRREGO DO MEIO
3720,2,24,24480000,CÓRREGO PONTE ALTAS
3721,2,24,24500000,RIO DIAMANTINO
3722,2,24,24510000,CÓRREGO ANTILHAS
3723,2,24,24515000,CÓRREGO PIAUÍ
3724,2,24,24520000,RIBEIRÃO PONTE DE PEDRA
3725,2,24,24525000,CÓRREGO PANELA
3726,2,24,24530000,RIBEIRÃO GUABIROBA
3727,2,24,24540000,RIBEIRÃO FURNAS
3728,2,24,24545000,RIBEIRÃO DA DIVISA
3729,2,24,24550000,RIBEIRÃO QUEBRA-DENTES
3730,2,24,24560000,RIBEIRÃO SÃO JOSÉ
3731,2,24,24565000,CÓRREGO BARREIRO
3732,2,24,24570000,CÓRREGO ÁGUA BONITA
3733,2,24,24580000,CÓRREGO AREIA
3734,2,24,24600000,CÓRREGO CAIXÃO
3735,2,24,24650000,RIBEIRÃO JOÃO VELHO
3736,2,24,24654000,CÓRREGO MATRINXA
3737,2,24,24656000,RIBEIRÃO ENCHENTE
3738,2,24,24720000,RIO JARUROCURIEU
3739,2,24,24721000,RIBEIRÃO DA CONTENDA
3740,2,24,24721400,CÓRREGO SÃO VICENTE
3741,2,24,24722000,RIBEIRÃO BATOVI
3742,2,24,24724000,RIBEIRÃO PRATINHA
3743,2,24,24726000,RIBEIRÃO AREADO
3744,2,24,24740000,RIBEIRÃO SÃO JOSÉ
3745,2,24,24760000,RIO BARREIRO 
3746,2,24,24762000,RIBEIRÃO DO PORTÃO DE PILATOS
3747,2,24,24764000,RIBEIRÃO BORXIGAS
3748,2,24,24766000,RIBEIRÃO BARREIRINHA
3749,2,24,24768000,RIO PASSA VINTE
3750,2,24,24770000,CÓRREGO EVIJAU OU BARRINHA
3751,2,24,24801000,CÓRREGO MORRINHO
3752,2,24,24810000,RIBEIRÃO ESTREITO
3753,2,24,24825000,CÓRREGO FURNA
3754,2,24,24828000,CÓRREGO GRANDE
3755,2,24,24830000,RIO BONITO
3756,2,24,24840000,CÓRREGO JOSÉ MANOEL
3757,2,24,24850000,RIBEIRÃO SANTO ANTÔNIO
3758,2,24,24854000,CÓRREGO PÉ-DE-PATO
3759,2,24,24860000,RIBEIRÃO LAJEADO
3760,2,24,24870000,RIO PIRANHAS
3761,2,24,24870100,RIBEIRÃO ABOBORA
3762,2,24,24872000,RIBEIRÃO ÁGUA LIMPA
3763,2,24,24873000,RIBEIRÃO BOM JARDIM
3764,2,24,24873500,RIBEIRÃO MACACOS
3765,2,24,24880000,RIO DAS ALMAS
3766,2,24,24900000,RIO CLARO
3767,2,24,24910000,RIBEIRÃO DO CERVO
3768,2,24,24914000,RIBEIRÃO SÃO JOÃO
3769,2,24,24918000,RIBEIRÃO ENCANADO
3770,2,24,24921000,RIBEIRÃO SANTA MARTA
3771,2,24,24922000,CÓRREGO BAGAGEM
3772,2,24,24923000,CÓRREGO MATRINXÃO
3773,2,24,24930000,RIO DOS PILÕES
3774,2,24,24931000,RIO SÃO DOMINGOS
3775,2,24,24933000,RIBEIRÃO BOA VISANTA
3776,2,24,24934000,RIO FARTURA
3777,2,24,24934500,RIBEIRÃO CERRADO
3778,2,24,24937000,CÓRREGO GARRAFÃO
3779,2,24,24940000,CÓRREGO DAS BACIAS
3780,2,24,24942000,RIBEIRÃO MUTUM
3781,2,24,24944000,RIBEIRÃO POÇÕES
3782,2,24,24944500,CÓRREGO LAMBARI
3783,2,24,24960000,CÓRREGO TAPIOCANGA
3784,2,25,25020000,CÓRREGO PORTUGUÊS
3785,2,25,25200000,RIO VERMELHO
3786,2,25,25201000,RIO UVÁ
3787,2,25,25220000,RIO PALMEIRAS
3788,2,25,25222000,RIO SAMAMBAIA
3789,2,25,25240000,RIBEIRÃO BOA SORTE
3790,2,25,25300000,RIO PEIXE
3791,2,25,25310000,RIO ALAGADO
3792,2,25,25330000,CÓRREGO FORQUILHA
3793,2,25,25340000,RIBEIRÃO ISABEL
3794,2,25,25355000,RIBEIRÃO PAUS
3795,2,25,25360000,RIBEIRÃO ESPINGARDA
3796,2,25,25370000,RIBEIRÃO MATIAS
3797,2,25,25601000,RIO CANABARRO
3798,2,25,25604000,RIBEIRÃO BOA VISANTA
3799,2,25,25606000,CÓRREGO ALAGADO
3800,2,25,25610000,RIO SOBERBO
3801,2,25,25620000,RIO CAIAMAR
3802,2,25,25624000,RIO MOQUEM
3803,2,25,25626000,CÓRREGO SÃO PEDRO
3804,2,25,25626300,CÓRREGO CARAIBA
3805,2,25,25630000,RIBEIRÃO ANTAS
3806,2,25,25640000,RIO DO PEIXE
3807,2,25,25645000,CÓRREGO PINDAIAL
3808,2,25,25651000,RIO DO VEADO
3809,2,25,25652000,RIO POUSO FALSO
3810,2,25,25653200,CÓRREGO BARREIRO
3811,2,25,25653400,CÓRREGO TAQUARUCUZINHO
3812,2,25,25653600,CÓRREGO COBRA
3813,2,25,25655000,RIO FORMIGA
3814,2,25,25655300,CÓRREGO SOMBRIO
3815,2,25,25655600,RIBEIRÃO FORMIGUINHA
3816,2,25,25655700,RIBEIRÃO SANTA MARIA
3817,2,25,25670000,RIO GREGÓRIO / NOVILHO DE CIMA
3818,2,25,25675000,CÓRREGO DOCE
3819,2,25,25680000,RIO PALMEIRAL
3820,2,25,25683000,RIBEIRÃO PALMEIRAL
3821,2,25,25685000,RIBEIRÃO TARTARUGA
3822,2,25,25690000,RIO CRIXÁS-MIRIM
3823,2,26,26010000,RIO CRISTALINO
3824,2,26,26015000,CÓRREGO HERMANO R. SILVA
3825,2,26,26200000,RIO DAS MORTES 
3826,2,26,26210000,CÓRREGO ÁGUA AZUL
3827,2,26,26212000,CÓRREGO ENGANO
3828,2,26,26214000,RIBEIRÃO CHICO NUNES
3829,2,26,26214500,CÓRREGO CHICO NUNES
3830,2,26,26220000,RIBEIRÃO BREJÃO
3831,2,26,26222000,RIBEIRÃO PERDIDOS
3832,2,26,26224000,RIBEIRÃO DO SAPÉ
3833,2,26,26226000,CÓRREGO SAPÉ
3834,2,26,26228000,CÓRREGO SANGRADOUROZINHO
3835,2,26,26230000,RIO SANGRADOURO
3836,2,26,26231000,CÓRREGO MORTANDADE
3837,2,26,26236000,RIBEIRÃO COURO DE PORCO
3838,2,26,26240000,RIBEIRÃO MACACOS
3839,2,26,26241000,CÓRREGO DAS AREIAS
3840,2,26,26250000,RIO CACHOERINHA
3841,2,26,26251000,CÓRREGO DO ALMACO
3842,2,26,26260000,RIBEIRÃO DAS ANTILHAS
3843,2,26,26261000,RIBEIRÃO JATOBÁ
3844,2,26,26263000,RIO PORERACA
3845,2,26,26265000,RIO F.H. BARBOSA (ou NOIDORE)
3846,2,26,26267000,CÓRREGO  ARAES (ou AREÕES)
3847,2,26,26267500,CÓRREGO FIGUEIRAS
3848,2,26,26272000,RIO PINDAIBA
3849,2,26,26272100,RIBEIRÃO GALHEIRO
3850,2,26,26272110,CÓRREGO CAB. DA MATINHA
3851,2,26,26272125,CÓRREGO DO CAMPO
3852,2,26,26272130,CÓRREGO ESTIVA
3853,2,26,26272200,RIBEIRÃO CORGÃO
3854,2,26,26272210,CÓRREGO DO VICENTE
3855,2,26,26272215,CÓRREGO CACHOEIRINHA
3856,2,26,26272220,CÓRREGO DAS FURNAS
3857,2,26,26272240,CÓRREGO DA GROTA
3858,2,26,26274000,RIBEIRÃO LAJE DO CAMPO
3859,2,26,26280000,RIO MANGARURA DOS ANTIGOS
3860,2,26,26282000,RIBEIRÃO TOLEDO FILHO
3861,2,26,26284000,RIO CURUÁ
3862,2,26,26291000,RIO BARACAJU
3863,2,26,26291500,RIO SÃO JOÃO
3864,2,26,26293000,RIO SÃO JOÃO GRANDE
3865,2,26,26441000,RIO XAVANTINHO
3866,2,26,26442000,RIBEIRÃO TUCUNARA
3867,2,26,26444000,RIO XAVANTES
3868,2,26,26460000,RIBEIRÃO CRISOSANTOMO
3869,2,26,26470000,RIBEIRÃO ANTÔNIO ROSA
3870,2,26,26600000,RIO JAVAÉS
3871,2,26,26610000,RIO VERDE
3872,2,26,26618000,RIO RIOZINHO
3873,2,26,26620000,RIO ÁGUA FRIA
3874,2,26,26625000,RIO DO FOGO
3875,2,26,26651000,RIO DOS PIAUS
3876,2,26,26651300,RIBEIRÃO MORRO ALEGRE
3877,2,26,26652000,RIO PAU-SECO
3878,2,26,26653000,RIBEIRÃO ITABOCA
3879,2,26,26654000,RIO CANASTRA
3880,2,26,26655000,RIO  DUERÉ
3881,2,26,26656000,RIO URUBU GRANDE
3882,2,26,26656500,RIO URUBUZINHO
3883,2,26,26675000,CÓRREGO CAMPEIRO
3884,2,26,26680000,RIO LEVER
3885,2,27,27023000,RIBEIRÃO FURO DE PEDRA OU MARUPIARA
3886,2,27,27040000,RIBEIRÃO CACICA
3887,2,27,27060000,RIO CAMPO ALEGRE
3888,2,27,27110000,CÓRREGO SANCHO
3889,2,27,27120000,RIBEIRÃO PIEDADE
3890,2,27,27135000,RIBEIRÃO ESPERANÇA
3891,2,27,27200000,RIBEIRÃO PRETO
3892,2,27,27250000,RIO INAJA
3893,2,27,27310000,RIO CAIAPOZINHO
3894,2,27,27315000,RIBEIRÃO GROTÃO
3895,2,27,27400000,RIO PIRANHAS
3896,2,27,27415000,RIO SURUBIM
3897,2,27,27500000,RIO BANANAL
3898,2,27,27520000,RIBEIRÃO BOTO
3899,2,27,27540000,CÓRREGO CASCALHO
3900,2,27,27560000,RIBEIRÃO DO CATINGUEIRO
3901,2,27,27610000,CÓRREGO FUNDO
3902,2,27,27640000,CÓRREGO ALGIBEIRA
3903,2,27,27660000,CÓRREGO ALGIBEIRA
3904,2,27,27720000,RIO DAS CUNHÃS
3905,2,27,27721000,RIBEIRÃO JARDIM
3906,2,27,27780000,RIO JENIPAPO
3907,2,27,27782000,RIBEIRÃO FUNDO
3908,2,27,27783000,RIBEIRÃO BONITO
3909,2,27,27810000,RIBEIRÃO GAMELEIRA
3910,2,27,27820000,RIBEIRÃO TRÊS DE MAIO
3911,2,27,27830000,RIBEIRÃO AZULONA
3912,2,27,27850000,RIBEIRÃO PAU D'ARQUINHO
3913,2,27,27855000,RIBEIRÃO MUTUM
3914,2,27,27860000,RIO AMUITE
3915,2,27,27920000,RIBEIRÃO ANDORINHA
3916,2,27,27940000,RIO SANTA MARIA
3917,2,27,27941000,RIBEIRÃO DAS ANDORINHAS
3918,2,28,28120000,RIO UMBURANA
3919,2,28,28140000,RIO ITAIPAVA
3920,2,28,28160000,RIBEIRÃO BARREIRA BRANCA
3921,2,28,28200000,RIO MURICIZAL
3922,2,28,28210000,RIBEIRÃO ATOLEIRO GRANDE
3923,2,28,28220000,RIBEIRÃO MAGNO OU GROTÃO
3924,2,28,28230000,RIBEIRÃO INHUMAS
3925,2,28,28250000,RIBEIRÃO PERDIDOS
3926,2,28,28300000,RIBEIRÃO  LONTRA
3927,2,28,28310000,RIO DA PONTE
3928,2,28,28320000,RIBEIRÃO GURGUEIA
3929,2,28,28330000,RIBEIRÃO BREJÃO
3930,2,28,28340000,RIBEIRÃO BOA SORTE
3931,2,28,28400000,RIBEIRÃO XAMBIOAZINHO
3932,2,28,28450000,RIO XAMBIOA
3933,2,28,28500000,RIO CORDA
3934,2,28,28510000,RIBEIRÃO CORDA
3935,2,28,28520000,RIBEIRÃO LAGO GRANDE
3936,2,28,28530000,RIBEIRÃO TAPUIO
3937,2,28,28550000,RIBEIRÃO SUCUPIRA
3938,2,28,28600000,RIO GAMELEIRA
3939,2,28,28630000,CÓRREGO SORANZOL
3940,2,28,28660000,RIBEIRÃO CURICACA
3941,2,28,28700000,RIO PIRANHAS
3942,2,28,28750000,RIO SÃO MARTINHO
3943,2,28,28751000,RIO SÃO JERÔNIMO
3944,2,28,28800000,RIO BARREIRO
3945,2,28,28840000,RIBEIRÃO SURUBIM
3946,2,28,28860000,IGARAPÉ ITANAJE
3947,2,29,29100000,CÓRREGO DAS ARARAS
3948,2,29,29130000,RIO JACUNDÁ
3949,2,29,29160000,RIO TAURIZINHO
3950,2,29,29300000,RIO ITACAIÚNAS
3951,2,29,29310000,RIO REPARTIMENTO
3952,2,29,29316000,RIO CATETÉ
3953,2,29,29320000,RIO AQUIRIRI
3954,2,29,29326000,RIBEIRÃO ÁGUAS CLARAS
3955,2,29,29330000,RIO CINZENTO
3956,2,29,29331000,RIO SALOBO
3957,2,29,29334000,IGARAPÉ ENGANO
3958,2,29,29336000,RIO PRETO
3959,2,29,29350000,RIO VERMELHO
3960,2,29,29352000,IGARAPÉ JÚLIO
3961,2,29,29354000,IGARAPÉ CARDOSO
3962,2,29,29362000,RIO SOROROZINHO
3963,2,29,29362500,CÓRREGO PAÇU
3964,2,29,29420000,IGARAPÉ LAGO VERMELHO
3965,2,29,29440000,IGARAPÉ CAMETAU
3966,2,29,29460000,CÓRREGO DA PEDRA ALTA
3967,2,29,29535000,RIO DO MEIO
3968,2,29,29535500,RIO DA DIREITA
3969,2,29,29610000,RIO GRANDE VALENTIM
3970,2,29,29620000,IGARAPÉ BACURI
3971,2,29,29660000,RIO SUCURIJU
3972,2,29,29700000,RIO PUCURUI
3973,2,29,29740000,RIO REPARTIMENTO
3974,2,29,29800000,RIO CARIPÉ
3975,2,29,29805000,IGARAPÉ ITACOROA
3976,2,29,29810000,RIO QUITÉRIA
3977,2,29,29840000,RIO MURURU
3978,2,29,29860000,RIO ITAQUARA
3979,2,29,29880000,RIO TRUCARA
3980,2,29,29930000,RIO ITAU
3981,2,29,29950000,RIO MUPI
3982,2,22,22510050,RIO PRETO
3983,2,20,20055000,CÓRREGO ENGENHO VELHO
3984,2,24,24359100,RIBEIRÃO ÁGUA SUJA
3985,2,24,24721800,RIBEIRÃO CASSUNUNGA
3986,2,24,24727000,RIO BANDEIRA
3987,2,24,24769000,CÓRREG0 AVOADEIRA
3988,2,24,24769500,CÓRREGO FUNDO
3989,2,26,26223000,RIO CUMBUCO
3990,2,26,26262000,RIBEIRÃO BURECAIA
3991,2,22,22120400,CÓRREGO AÇUDE
3992,2,23,23961000,CÓRREGO DAS PEDRAS
3993,2,21,21040000,RIO ESCURO
3994,2,23,23960500,RIO ANANANDEUA
3995,2,21,21010000,CÓRREGO BARREIRO
3996,2,21,21250500,CÓRREGO POMBA
3997,2,23,23963000,IGARAPÉ NOVENTA E CINCO
3998,2,28,28501000,RIBEIRÃO DA LAJES
3999,2,21,21280600,RIBEIRÃO DO ABREU
4000,2,20,20001000,RIO TOCANTINS
4001,2,20,20002000,RIO MARANHÃO
4002,2,20,20010000,LAGOA FORMOSA
4003,2,20,20021000,CÓRREGO BURITI
4004,2,20,20030000,RIO SONHEM
4005,2,20,20040000,CÓRREGO CONTENDAS
4006,2,20,20050000,RIBEIRÃO DA CONTAGEM
4007,2,20,20060000,CÓRREGO BARREIRINHO
4008,2,20,20061000,CÓRREGO PIANCÓ
4009,2,20,20070000,CÓRREGO PALMITAL
4010,2,20,20080000,CÓRREGO TAQUARA
4011,2,20,20110000,RIO DA PALMA
4012,2,20,20110100,RIBEIRÃO DA PALMA
4013,2,20,20110110,CÓRREGO CAVEIRAS
4014,2,20,20110900,CÓRREGO TAQUARI
4015,2,20,20111000,RIO SALINAS
4016,2,20,20111100,RIBEIRÃO DO OURO
4017,2,20,20111150,RIBEIRÃO DE ÁGUA DOCE OU CAFURINGA
4018,2,20,20111200,CÓRREGO CHAPADINHA (ou URBANO)
4019,2,20,20111210,GROTA DO CORGUINHO
4020,2,20,20112000,CÓRREGO FURNAS
4021,2,20,20113000,CÓRREGO FUNDO
4022,2,20,20114000,RIO DO SAL
4023,2,20,20114050,CÓRREGO CURRALINHO
4024,2,20,20114100,CÓRREGO MONJOLINHO
4025,2,20,20114200,CÓRREGO DOIS IRMÃOS
4026,2,20,20115000,CÓRREGO CACHOEIRA
4027,2,20,20120000,RIO ARRAIAL VELHO
4028,2,20,20120100,RIBEIRÃO COCAL
4029,2,20,20120200,RIBEIRÃO MANGABEIRA
4030,2,20,20123000,CÓRREGO QUINTAL
4031,2,20,20124000,CÓRREGO BREQUENHEIN
4032,2,20,20126000,CÓRREGO TABULEIRO
4033,2,20,20127000,CÓRREGO PALMA
4034,2,20,20132000,CÓRREGO CRISANTAL
4035,2,20,20134000,RIBEIRÃO BONITO
4036,2,20,20136000,RIBEIRÃO DOS BOIS
4037,2,20,20138000,RIBEIRÃO SÃO BERNARDO
4038,2,20,20140000,RIO VERDE
4039,2,20,20141000,RIO JACARÉ
4040,2,20,20143000,CÓRREGO DO FUNDÃO
4041,2,20,20143100,CÓRREGO FIDALGO
4042,2,20,20144000,RIO MONTEIRO
4043,2,20,20146000,RIACHO FUNDO
4044,2,20,20147000,CÓRREGO DOIS IRMÃOS
4045,2,20,20150000,RIO RAIZAMA
4046,2,20,20160000,RIO DOS PATOS
4047,2,20,20161000,RIBEIRÃO FORQUILHA
4048,2,20,20162500,CÓRREGO SALOBRO
4049,2,20,20163000,RIBEIRÃO POUSO ALEGRE
4050,2,20,20164000,RIACHO FUNDO
4051,2,20,20172000,RIBEIRÃO DAS PEDRAS
4052,2,20,20174000,RIBEIRÃO GRAMACHO
4053,2,20,20180000,RIBEIRÃO DA LAGUNA
4054,2,20,20185000,RIBEIRÃO PONTE ALTA
4055,2,20,20190000,RIBEIRÃO MANGABEIRA
4056,2,20,20203000,RIO SUCURI
4057,2,20,20206000,RIO DO CORVO
4058,2,20,20211000,CÓRREGO DO CABRA
4059,2,20,20212000,RIO DO BUGRE
4060,2,20,20213000,RIO DAS PEDRAS
4061,2,20,20215000,CÓRREGO NORONHA
4062,2,20,20216000,RIO DAS LAJES
4063,2,20,20218000,RIO CANASTRA
4064,2,20,20218500,CÓRREGO GRANDE
4065,2,20,20219000,CÓRREGO DORICAL
4066,2,20,20220000,RIO VERDE
4067,2,20,20222000,CÓRREGO GRANDE
4068,2,20,20223000,CÓRREGO MESTRE
4069,2,20,20225000,CÓRREGO SEBO
4070,2,20,20231000,RIBEIRÃO SANTA FAMÍLIA
4071,2,20,20232000,CÓRREGO FUNDO
4072,2,20,20234000,CÓRREGO PICA-PAU
4073,2,20,20235000,CÓRREGO GAMELEIRA
4074,2,20,20236000,CÓRREGO DO RUSSO
4075,2,20,20240000,CÓRREGO DAS SETE VOLTAS
4076,2,20,20243000,RIO SETE VOLTAS
4077,2,20,20246000,CÓRREGO XAVIER
4078,2,20,20251000,RIO CARRETÃOZINHO
4079,2,20,20252000,RIO NOVO
4080,2,20,20252700,CÓRREGO SERTANEJO
4081,2,20,20253000,RIO SÃO PATRICINHO
4082,2,20,20254000,CÓRREGO JATOBÁ
4083,2,20,20260000,CÓRREGO DAS PEDRAS
4084,2,20,20264000,RIO VERMELHO
4085,2,20,20266000,CÓRREGO BARROSO
4086,2,20,20270000,RIO DOS BOIS
4087,2,20,20274000,RIBEIRÃO DAS LAJES
4088,2,20,20276000,RIBEIRÃO DO INFERNO
4089,2,20,20278000,CÓRREGO FUNDO
4090,2,20,20285000,CÓRREGO TAQUARAL
4091,2,20,20305000,RIO PASSA TREZINHO
4092,2,20,20340000,RIO MACACO
4093,2,20,20345000,RIO MACAQUINHO
4094,2,20,20400000,RIO DA MULA
4095,2,20,20414000,CÓRREGO ÁGUA CLARA
4096,2,20,20416000,RIO RIBEIRÃO
4097,2,20,20420000,RIO VAI-E-VEM
4098,2,20,20440000,RIO OCÃO
4099,2,20,20450000,RIO CASTELO GRANDE
4100,2,20,20470000,RIO INDAIAL
4101,2,20,20500000,CÓRREGO BONITO
4102,2,20,20510000,RIO TRAIRAS
4103,2,20,20512000,CÓRREGO SANTANA
4104,2,20,20513000,CÓRREGO INDAIÁ
4105,2,20,20514000,RIO BILHAGUA
4106,2,20,20520000,CÓRREGO BACO-PARI
4107,2,20,20530000,RIO PALMEIRA
4108,2,20,20610000,RIO PRATA GRANDE
4109,2,20,20615000,CÓRREGO BURITI
4110,2,20,20640000,RIO BAGAGEM
4111,2,20,20642000,CÓRREGO CONCEIÇÃO
4112,2,20,20643000,RIO DO PEIXE
4113,2,20,20645000,RIO BACALHAU
4114,2,20,20645500,RIBEIRÃO DO ENGENHO
4115,2,20,20646000,CÓRREGO FORQUILHAS
4116,2,20,20646400,CÓRREGO DAS PEDRAS
4117,2,20,20646600,CÓRREGO PALMEIRA
4118,2,20,20647000,CÓRREGO VERMELHO
4119,2,20,20647500,CÓRREGO RETIRO
4120,2,20,20700000,RIO TOCANTINZINHO
4121,2,20,20710000,RIBEIRÃO DAS BRANCAS
4122,2,20,20715000,RIBEIRÃO CORRENTE
4123,2,20,20720000,RIBEIRÃO PICARRÃO
4124,2,20,20730000,CÓRREGO COMPRIDO
4125,2,20,20740000,RIBEIRÃO CACHOERINHA
4126,2,20,20750000,RIBEIRÃO SUCURI-GRANDE
4127,2,20,20760000,SÃO MIGUEL
4128,2,20,20770000,RIO TOCUNHÃO
4129,2,20,20780000,CÓRREGO CURRALINHO
4130,2,20,20790000,RIBEIRÃO DO PADRE
4131,2,20,20800000,RIO BOA NOVA
4132,2,20,20805000,RIO CARNEIRO
4133,2,20,20810000,CÓRREGO JOÃO VIEIRA
4134,2,20,20820000,CÓRREGO PIRATININGA
4135,2,20,20830000,CÓRREGO FLORENCIO
4136,2,20,20840000,CÓRREGO PIRATININGA
4137,2,20,20900000,RIO PRETO
4138,2,20,20910000,RIBEIRÃO SÃO JOAQUIM
4139,2,20,20920000,RIBEIRÃO CERCADO
4140,2,20,20940000,RIO CLARO
4141,2,20,20941000,CÓRREGO FORQUILHA
4142,2,20,20942000,CÓRREGO BONITO
4143,2,20,20943500,RIBEIRÃO DE PEDRA
4144,2,20,20944000,CÓRREGO AREIA
4145,2,20,20945000,CÓRREGO CAIÇARA
4146,2,20,20960000,CÓRREGO FORMIGUEIRO
4147,2,21,21110000,RIO SÃO FÉLIX
4148,2,21,21111000,CÓRREGO SÃO DOMINGOS
4149,2,21,21113000,RIO SANTO ANTÔNIO
4150,2,21,21120000,RIO BONITO
4151,2,21,21121000,RIO DO CARMO
4152,2,21,21121100,CÓRREGO VERMELHO
4153,2,21,21122000,CÓRREGO CURRALINHO
4154,2,21,21131000,CÓRREGO LARANJEIRA
4155,2,21,21132000,CÓRREGO PASSA TRÊS
4156,2,21,21141000,RIO CANA-BRAVA
4157,2,21,21141100,RIBEIRÃO DOIS DE JUNHO
4158,2,21,21141110,CÓRREGO BOM JESUS
4159,2,21,21141130,CÓRREGO RANCHARIA
4160,2,21,21141140,CÓRREGO GROTA GRANDE
4161,2,21,21150000,RIO MUCAMBÃO
4162,2,21,21150200,CÓRREGO CABECEIRA VERDE
4163,2,21,21151000,CÓRREGO DE PEDRA
4164,2,21,21160100,CÓRREGO MONJOLINHO
4165,2,21,21160200,CÓRREGO ANDRÉ
4166,2,21,21161000,CÓRREGO DO MATO
4167,2,21,21163000,RIBEIRÃO MUCAMBINHO
4168,2,21,21170000,CÓRREGO DO ROSÁRIO
4169,2,21,21171000,CÓRREGO ROSARINHO
4170,2,21,21173000,CÓRREGO CARIMBÓ
4171,2,21,21174000,CÓRREGO URUBU
4172,2,21,21175100,CÓRREGO BABACULÂNDIA
4173,2,21,21175200,CÓRREGO CEDRO
4174,2,21,21180000,CÓRREGO PIABANHA
4175,2,21,21182000,CÓRREGO CIPÓ
4176,2,21,21183000,CÓRREGO DO MATO
4177,2,21,21185000,RIBEIRÃO DA PEDRA
4178,2,21,21186000,CÓRREGO TRACADAL
4179,2,21,21200000,RIO PARANÃ
4180,2,21,21200200,CÓRREGO ITIQUIRA
4181,2,21,21201000,RIO CRIXÁS
4182,2,21,21201100,GROTA DA CAVA
4183,2,21,21201110,CÓRREGO LIMOEIRO
4184,2,21,21201115,LAGOA DA PITEIRA
4185,2,21,21201200,CÓRREGO TINGUI
4186,2,21,21201300,CÓRREGO PITOMBA
4187,2,21,21201310,CÓRREGO ÁGUA QUENTE
4188,2,21,21201330,CÓRREGO SALOBRÃO
4189,2,21,21201340,CÓRREGO PEDRÃO
4190,2,21,21201350,CÓRREGO SALOBRINHO
4191,2,21,21201365,CÓRREGO PORTEIRA
4192,2,21,21201400,CÓRREGO PALMEIRA
4193,2,21,21201410,CÓRREGO CAMARINHA
