RegistroID,Importado,Temporario,Removido,ImportadoRepetido,BaciaCodigo,SubBaciaCodigo,Codigo,Nome,Jurisdicao,DataIns,DataAlt,RespAlt
3939,0,0,0,0,3,36,36570100,RIACHO SÃO CAETANO,2,,10/07/2020,6
3940,0,0,0,0,3,36,36581000,RIACHO LIVRAMENTO,2,,10/07/2020,6
3941,0,0,0,0,3,36,36590000,RIO QUIXERE,2,,10/07/2020,6
3942,0,0,0,0,3,36,36591000,RIO MELÂNCIAS,2,,10/07/2020,6
3943,0,0,0,0,3,36,36600000,CÓRREGO JOÃO GONÇALVES,2,,10/07/2020,6
3944,0,0,0,0,3,36,36601100,CÓRREGO TABULEIRO,2,,10/07/2020,6
3945,0,0,0,0,3,36,36602000,RIO PALHANO,2,,10/07/2020,6
3946,0,0,0,0,3,36,36602100,RIACHO FRESCO,2,,10/07/2020,6
3947,0,0,0,0,3,36,36602200,RIACHO DA BARBADA,2,,10/07/2020,6
3948,0,0,0,0,3,36,36602210,RIACHO DA CARNAUBA,2,,10/07/2020,6
3949,0,0,0,0,3,36,36602300,RIACHO ESCONDEIRO,2,,10/07/2020,6
3950,0,0,0,0,3,36,36602400,CÓRREGO DA BANANEIRA,2,,10/07/2020,6
3951,0,0,0,0,3,36,36603000,CÓRREGO DOS FERNANDES,2,,10/07/2020,6
3952,0,0,0,0,3,37,37100000,CÓRREGO DA MATA,1,,10/07/2020,6
3953,0,0,0,0,3,37,37101000,CÓRREGO DO VIRGÍLIO,1,,10/07/2020,6
3954,0,0,0,0,3,37,37110000,RIO MOSSORO,2,,10/07/2020,6
3955,0,0,0,0,3,37,37111000,RIACHO DO BAIXIO,1,,10/07/2020,6
3956,0,0,0,0,3,37,37112000,RIACHO DO CORREDOR,1,,10/07/2020,6
3957,0,0,0,0,3,37,37120000,RIO APODÍ-MOSSORÓ,2,,10/07/2020,6
3958,0,0,0,0,3,37,37120500,RIACHO DO BONITO (RIACHÃO),1,,10/07/2020,6
3959,0,0,0,0,3,37,37121000,RIO PILÕES,2,,10/07/2020,6
3960,0,0,0,0,3,37,37121100,RIACHO DOS ALGODÕES,2,,10/07/2020,6
3961,0,0,0,0,3,37,37121200,RIACHO NOSSA SENHORA,2,,10/07/2020,6
3962,0,0,0,0,3,37,37122000,RIACHO DO MEIO,2,,10/07/2020,6
3963,0,0,0,0,3,37,37123000,RIACHO CAJAZEIRAS,2,,10/07/2020,6
3964,0,0,0,0,3,37,37124000,RIACHO DA CAIÇARA,2,,10/07/2020,6
3965,0,0,0,0,3,37,37125000,RIACHO DA SOMBRA,2,,10/07/2020,6
3966,0,0,0,0,3,37,37126000,RIACHO JITIRAMA,2,,10/07/2020,6
3967,0,0,0,0,3,37,37127200,RIACHO DA BARRA,2,,10/07/2020,6
3968,0,0,0,0,3,37,37127400,RIACHO FURA BOCA,1,,10/07/2020,6
3969,0,0,0,0,3,37,37128000,RIACHO DO PINTADO,2,,10/07/2020,6
3970,0,0,0,0,3,37,37130000,RIO DO UMARI,2,,10/07/2020,6
3971,0,0,0,0,3,37,37131000,RIACHO CACHOEIRA,2,,10/07/2020,6
3972,0,0,0,0,3,37,37132000,RIACHO OLHO DÁGUA,2,,10/07/2020,6
3973,0,0,0,0,3,37,37140000,RIACHO LIVRAMENTO,2,,10/07/2020,6
3974,0,0,0,0,3,37,37150000,RIACHO DO TAPUIO,2,,10/07/2020,6
3975,0,0,0,0,3,37,37151000,RIACHO DO BONSUCESSO,2,,10/07/2020,6
3976,0,0,0,0,3,37,37152000,RIACHO CAMPO DO JUNCO,2,,10/07/2020,6
3977,0,0,0,0,3,37,37160000,RIO DO CARMO,2,,10/07/2020,6
3978,0,0,0,0,3,38,38162000,RIACHO PITOMBEIRA,2,,10/07/2020,6
3979,0,0,0,0,3,37,37163000,RIACHO FUNDO,2,,10/07/2020,6
3980,0,0,0,0,3,37,37164000,RIACHO DAS POMBAS,2,,10/07/2020,6
3981,0,0,0,0,3,37,37166000,RIACHO GRANDE,2,,10/07/2020,6
3982,0,0,0,0,3,37,37167000,RIACHO DO INFERNO,2,,10/07/2020,6
3983,0,0,0,0,3,37,37168000,RIACHO SÃO RAIMUNDO,2,,10/07/2020,6
3984,0,0,0,0,3,37,37180000,RIO DAS CONCHAS,2,,10/07/2020,6
3985,0,0,0,0,3,37,37200000,RIO PIRANHAS-AÇU,1,,10/07/2020,6
3986,0,0,0,0,3,37,37211000,RIO TAMANDUÁ,1,,10/07/2020,6
3987,0,0,0,0,3,37,37220100,RIO DO PEIXE,1,,10/07/2020,6
3988,0,0,0,0,3,37,37220300,RIACHO DOS PORCOS,1,,10/07/2020,6
3989,0,0,0,0,3,37,37220500,RIO PIANCÓ(CANAL DE FUGA),2,,10/07/2020,6
3990,0,0,0,0,3,37,37220600,RIO GRAVATA,2,,10/07/2020,6
3991,0,0,0,0,3,37,37221000,RIACHO TABULEIRO COMPRIDO,2,,10/07/2020,6
3992,0,0,0,0,3,37,37223000,RIACHO JENIPAPO,2,,10/07/2020,6
3993,0,0,0,0,3,37,37224000,RIACHO CATINGA GRANDE,2,,10/07/2020,6
3994,0,0,0,0,3,37,37226000,RIACHO CAPIM VERDE,2,,10/07/2020,6
3995,0,0,0,0,3,37,37227000,RIACHO DOS BOIS,2,,10/07/2020,6
3996,0,0,0,0,3,37,37228000,RIACHO RIACHÃO,2,,10/07/2020,6
3997,0,0,0,0,3,37,37230000,RIACHO JUREMA,2,,10/07/2020,6
3998,0,0,0,0,3,37,37231000,RIACHO DA  CAICARA,2,,10/07/2020,6
3999,0,0,0,0,3,37,37232000,RIACHO DOS CAVALOS,2,,10/07/2020,6
4000,0,0,0,0,3,37,37234000,RIO ESPINHARAS,1,,10/07/2020,6
4001,0,0,0,0,3,37,37234010,RIO DA FARINHA,1,,10/07/2020,6
4002,0,0,0,0,3,37,37234020,RIACHO DA MACAMBIRA,1,,10/07/2020,6
4003,0,0,0,0,3,37,37234200,RIACHO DA CAIÇARA,2,,10/07/2020,6
4004,0,0,0,0,3,37,37234250,RIACHO DO TRAPIÁ,1,,10/07/2020,6
4005,0,0,0,0,3,37,37234300,RIACHO DOS BOIS,1,,10/07/2020,6
4006,0,0,0,0,3,37,37240000,RIO SERIDÓ,1,,10/07/2020,6
4007,0,0,0,0,3,37,37240500,RIACHO POÇO DA CRUZ,1,,10/07/2020,6
4008,0,0,0,0,3,37,37240550,RIACHO ESCURO,1,,10/07/2020,6
4009,0,0,0,0,3,37,37240650,RIACHO DE PORCOS,1,,10/07/2020,6
4010,0,0,0,0,3,37,37240700,RIACHO MARCELINA,1,,10/07/2020,6
4011,0,0,0,0,3,37,37240800,RIACHO DOS COELHOS,1,,10/07/2020,6
4012,0,0,0,0,3,37,37240850,RIO SERIDÓ,1,,10/07/2020,6
4013,0,0,0,0,3,37,37242000,RIO DAS VAZANTES,1,,10/07/2020,6
4014,0,0,0,0,3,37,37242200,RIACHO DOS BOIS,1,,10/07/2020,6
4015,0,0,0,0,3,37,37242300,RIACHO OLHO DÁGUA,1,,10/07/2020,6
4016,0,0,0,0,3,37,37244000,RIO ACAUÃ,1,,10/07/2020,6
4017,0,0,0,0,3,37,37244010,RIO PICUÍ,1,,10/07/2020,6
4018,0,0,0,0,3,37,37244020,RIO LETREIRO,1,,10/07/2020,6
4019,0,0,0,0,3,37,37244210,RIO DO CÁGADO,1,,10/07/2020,6
4020,0,0,0,0,3,37,37245000,RIO SÃO JOSÉ,2,,10/07/2020,6
4021,0,0,0,0,3,37,37245100,RIACHO CHAFARIZ,1,,10/07/2020,6
4022,0,0,0,0,3,37,37245150,RIACHO DA GERMANA,1,,10/07/2020,6
4023,0,0,0,0,3,37,37245200,RIACHO DAS QUEIMADAS,1,,10/07/2020,6
4024,0,0,0,0,3,37,37245300,RIACHO DA SERRA,1,,10/07/2020,6
4025,0,0,0,0,3,37,37245350,RIACHO POÇO DA PEDRA,1,,10/07/2020,6
4026,0,0,0,0,3,37,37245400,RIACHO SANTA MARIA,1,,10/07/2020,6
4027,0,0,0,0,3,37,37246500,RIACHO VERDE,1,,10/07/2020,6
4028,0,0,0,0,3,37,37246600,RIACHO POÇÃO,1,,10/07/2020,6
4029,0,0,0,0,3,37,37248000,RIO SABUGI,1,,10/07/2020,6
4030,0,0,0,0,3,37,37248010,RIACHO DAS ALMAS,1,,10/07/2020,6
4031,0,0,0,0,3,37,37248100,RIO CAPAUA,2,,10/07/2020,6
4032,0,0,0,0,3,37,37248600,RIACHO CORDEIRO OU DAS VÁRZEA,1,,10/07/2020,6
4033,0,0,0,0,3,37,37250000,RIACHO BARRO BRANCO,2,,10/07/2020,6
4034,0,0,0,0,3,37,37252000,RIO SANTANA,2,,10/07/2020,6
4035,0,0,0,0,3,37,37252100,RIO DO TAPUIO,2,,10/07/2020,6
4036,0,0,0,0,3,37,37252200,RIO CACHOEIRA,2,,10/07/2020,6
4037,0,0,0,0,3,37,37260000,RIO PARAU,2,,10/07/2020,6
4038,0,0,0,0,3,37,37261000,RIACHO DA GANGORRA,2,,10/07/2020,6
4039,0,0,0,0,3,37,37270000,RIO PATAXÓS,2,,10/07/2020,6
4040,0,0,0,0,3,37,37270050,CÓRREGO CUO,1,,10/07/2020,6
4041,0,0,0,0,3,37,37270100,RIACHO TUPÃ,2,,10/07/2020,6
4042,0,0,0,0,3,37,37270300,RIACHO DA VOLTA,2,,10/07/2020,6
4043,0,0,0,0,3,37,37270400,RIO DAS SOMBRAS,2,,10/07/2020,6
4044,0,0,0,0,3,37,37270410,RIACHO DO PRATO,2,,10/07/2020,6
4045,0,0,0,0,3,37,37280000,RIO DOS CAVALOS,2,,10/07/2020,6
4046,0,0,0,0,3,37,37280100,RIO OLHO DÁGUA,2,,10/07/2020,6
4047,0,0,0,0,3,38,38100000,RIO SALGADO,2,,10/07/2020,6
4048,0,0,0,0,3,38,38110000,RIO PIRANHAS,2,,10/07/2020,6
4049,0,0,0,0,3,38,38110110,RIO DO SACO,2,,10/07/2020,6
4050,0,0,0,0,3,38,38110200,RIO DAS CURICACAS,2,,10/07/2020,6
4051,0,0,0,0,3,38,38120000,RIO MAXARANGUAPE,2,,10/07/2020,6
4052,0,0,0,0,3,38,38120100,RIACHO SECO,2,,10/07/2020,6
4053,0,0,0,0,3,38,38120200,RIO MATURAIO DE CIMA,2,,10/07/2020,6
4054,0,0,0,0,3,38,38130000,RIO CEARÁ-MIRIM,2,,10/07/2020,6
4055,0,0,0,0,3,38,38130100,RIACHO DO BOI,2,,10/07/2020,6
4056,0,0,0,0,3,38,38130200,RIACHO MALHADINHA,2,,10/07/2020,6
4057,0,0,0,0,3,38,38130300,RIO PONTA SERRA,2,,10/07/2020,6
4058,0,0,0,0,3,38,38130310,RIO DO VENTO,2,,10/07/2020,6
4059,0,0,0,0,3,38,38130400,RIACHO MILHA,2,,10/07/2020,6
4060,0,0,0,0,3,38,38130500,RIACHO DA ONÇA,2,,10/07/2020,6
4061,0,0,0,0,3,38,38130600,RIACHO FECHADO,2,,10/07/2020,6
4062,0,0,0,0,3,38,38130700,RIACHO DO CRAVO,2,,10/07/2020,6
4063,0,0,0,0,3,38,38130800,RIACHO DA GOIABEIRA,2,,10/07/2020,6
4064,0,0,0,0,3,38,38131000,RIACHO DA RAPOSA,2,,10/07/2020,6
4065,0,0,0,0,3,38,38141100,RIACHO BARRA,2,,10/07/2020,6
4066,0,0,0,0,3,38,38141200,RIO CARNAUBAL,2,,10/07/2020,6
4067,0,0,0,0,3,38,38143000,RIO ÁGUA AZUL,2,,10/07/2020,6
4068,0,0,0,0,3,38,38144000,RIACHO CAPELA,2,,10/07/2020,6
4069,0,0,0,0,3,38,38145000,RIACHO MACEIÓ,2,,10/07/2020,6
4070,0,0,0,0,3,38,38210000,RIO DOCE,2,,10/07/2020,6
4071,0,0,0,0,3,38,38220000,RIO POTENGI,2,,10/07/2020,6
4072,0,0,0,0,3,38,38221000,RIO PEDRA PRETA,2,,10/07/2020,6
4073,0,0,0,0,3,38,38222000,RIACHO DO FORMIGUEIRO,2,,10/07/2020,6
4074,0,0,0,0,3,38,38224000,RIACHO PEDRA BRANCA,2,,10/07/2020,6
4075,0,0,0,0,3,38,38225000,RIACHO DA TELHA,2,,10/07/2020,6
4076,0,0,0,0,3,38,38226000,RIO CAMARAGIBE,2,,10/07/2020,6
4077,0,0,0,0,3,38,38231000,RIO DA PRATA,2,,10/07/2020,6
4078,0,0,0,0,3,38,38240000,RIO PIUM,2,,10/07/2020,6
4079,0,0,0,0,3,38,38300000,LAGOA GUARAIRA,2,,10/07/2020,6
4080,0,0,0,0,3,38,38310000,RIO TRAIRÍ,2,,10/07/2020,6
4081,0,0,0,0,3,38,38310610,RIACHO DA QUIXABÁ,1,,10/07/2020,6
4082,0,0,0,0,3,38,38311000,RIACHO VERA CRUZ,2,,10/07/2020,6
4083,0,0,0,0,3,38,38311500,RIACHO INHARÉ,2,,10/07/2020,6
4084,0,0,0,0,3,38,38312100,RIACHO DO BREJO,2,,10/07/2020,6
4085,0,0,0,0,3,38,38313000,RIO BALDUM,2,,10/07/2020,6
4086,0,0,0,0,3,38,38320000,RIO JACU,1,,10/07/2020,6
4087,0,0,0,0,3,38,38320020,RIO DO TRAPIÁ,1,,10/07/2020,6
4088,0,0,0,0,3,38,38320030,RIO BONSUCESSO,1,,10/07/2020,6
4089,0,0,0,0,3,38,38320500,RIO DO PATURA,1,,10/07/2020,6
4090,0,0,0,0,3,38,38320600,RIACHO SALGADO,1,,10/07/2020,6
4091,0,0,0,0,3,38,38320700,RIACHO SALINA,1,,10/07/2020,6
4092,0,0,0,0,3,38,38322000,RIACHO SÃO BENTO,2,,10/07/2020,6
4093,0,0,0,0,3,38,38323000,RIACHO DA VÁRZEA,2,,10/07/2020,6
4094,0,0,0,0,3,38,38400000,RIO CATU,2,,10/07/2020,6
4095,0,0,0,0,3,38,38421000,RIO CALABOUÇO,1,,10/07/2020,6
4096,0,0,0,0,3,38,38422000,RIO PIRARI,1,,10/07/2020,6
4097,0,0,0,0,3,38,38422300,RIACHO RIACHÃO,1,,10/07/2020,6
4098,0,0,0,0,3,38,38422400,RIACHO DA TRAVESSIA,1,,10/07/2020,6
4099,0,0,0,0,3,38,38423000,RIO DO LIMOEIRO,2,,10/07/2020,6
4100,0,0,0,0,3,38,38430000,RIACHO CALVACU,2,,10/07/2020,6
4101,0,0,0,0,3,38,38431000,RIACHO TABOQUINHA,2,,10/07/2020,6
4102,0,0,0,0,3,38,38441000,RIO DA VOLTA,1,,10/07/2020,6
4103,0,0,0,0,3,38,38442000,RIO DO MEIO,2,,10/07/2020,6
4104,0,0,0,0,3,38,38443000,RIO CATU,2,,10/07/2020,6
4105,0,0,0,0,3,38,38450000,RIO CAMARATUBA,2,,10/07/2020,6
4106,0,0,0,0,3,38,38451000,RIO TIRIRI,2,,10/07/2020,6
4107,0,0,0,0,3,38,38453000,RIO IBITIPUCA,2,,10/07/2020,6
4108,0,0,0,0,3,38,38454000,RIO CAIANA,2,,10/07/2020,6
4109,0,0,0,0,3,38,38455000,RIO DA PITANGA,2,,10/07/2020,6
4110,0,0,0,0,3,38,38457000,RIO ITAIPÉ,2,,10/07/2020,6
4111,0,0,0,0,3,38,38458000,RIO MATARAQUINHA,2,,10/07/2020,6
4112,0,0,0,0,3,38,38460000,RIACHO DO CANÁRIO,2,,10/07/2020,6
4113,0,0,0,0,3,38,38471000,RIO JACARÉ,2,,10/07/2020,6
4114,0,0,0,0,3,38,38472000,RIACHO SINIMBU,2,,10/07/2020,6
4115,0,0,0,0,3,38,38500000,RIO MAMANGUAPE,2,,10/07/2020,6
4116,0,0,0,0,3,38,38520000,RIACHO CAJUEIRINHO,2,,10/07/2020,6
4117,0,0,0,0,3,38,38530000,RIACHO DO TIGRE,2,,10/07/2020,6
4118,0,0,0,0,3,38,38531100,RIACHO SAQUAIBA,2,,10/07/2020,6
4119,0,0,0,0,3,38,38532000,RIO ARACAJÍ,2,,10/07/2020,6
4120,0,0,0,0,3,38,38532100,RIO GUARABIRA,2,,10/07/2020,6
4121,0,0,0,0,3,38,38541000,RIO GUANDÚ,2,,10/07/2020,6
4122,0,0,0,0,3,38,38542000,RIACHO DA CORUJA,2,,10/07/2020,6
4123,0,0,0,0,3,38,38550000,RIO CUITÉ,2,,10/07/2020,6
4124,0,0,0,0,3,38,38552000,RIO SECO,2,,10/07/2020,6
4125,0,0,0,0,3,38,38552100,RIO DO FORNO,2,,10/07/2020,6
4126,0,0,0,0,3,38,38561000,RIO TINTO,2,,10/07/2020,6
4127,0,0,0,0,3,38,38562000,RIACHO BICA,2,,10/07/2020,6
4128,0,0,0,0,3,38,38563000,RIACHO CRAVACU,2,,10/07/2020,6
4129,0,0,0,0,3,38,38571000,RIACHO CURRALINHO,2,,10/07/2020,6
4130,0,0,0,0,3,38,38572000,RIACHO CARAÇUCEMA,2,,10/07/2020,6
4131,0,0,0,0,3,38,38574000,RIO PACARÉ,2,,10/07/2020,6
4132,0,0,0,0,3,38,38580000,RIO CABOCLO,2,,10/07/2020,6
4133,0,0,0,0,3,38,38590000,RIO SOE,2,,10/07/2020,6
4134,0,0,0,0,3,38,38600000,RIO PARAÍBA,2,,10/07/2020,6
4135,0,0,0,0,3,38,38610000,RIACHO DA PINTADA,2,,10/07/2020,6
4136,0,0,0,0,3,38,38612100,RIO MULUNGÚ,2,,10/07/2020,6
4137,0,0,0,0,3,38,38632000,RIO TAPEROÁ,2,,10/07/2020,6
4138,0,0,0,0,3,38,38632110,RIO GURJÃO,2,,10/07/2020,6
4139,0,0,0,0,3,38,38640000,RIACHO DA COBRA,2,,10/07/2020,6
4140,0,0,0,0,3,38,38643000,RIACHO SANTO ANTÔNIO,2,,10/07/2020,6
4141,0,0,0,0,3,38,38645000,RIO INGÁ,2,,10/07/2020,6
4142,0,0,0,0,3,38,38652100,RIO GURINHENZINHO,2,,10/07/2020,6
4143,0,0,0,0,3,38,38652300,RIACHO TIMBAUBA,2,,10/07/2020,6
4144,0,0,0,0,3,38,38662000,RIO JABURU,2,,10/07/2020,6
4145,0,0,0,0,3,38,38664000,RIO MANDACARU,2,,10/07/2020,6
4146,0,0,0,0,3,39,39110000,RIO CUIA,2,,10/07/2020,6
4147,0,0,0,0,3,39,39112000,RIO MANGABEIRA,2,,10/07/2020,6
4148,0,0,0,0,3,39,39120000,RIO GRAMAME,2,,10/07/2020,6
4149,0,0,0,0,3,39,39122000,RIACHO PIABUCO,2,,10/07/2020,6
4150,0,0,0,0,3,39,39123000,RIO MAMUABA,2,,10/07/2020,6
4151,0,0,0,0,3,39,39123300,RIACHO RIACHINHO,2,,10/07/2020,6
4152,0,0,0,0,3,39,39126000,RIO ÁGUA BOA,2,,10/07/2020,6
4153,0,0,0,0,3,39,39126100,RIO DA SALSA,2,,10/07/2020,6
4154,0,0,0,0,3,39,39131000,RIACHO PAU-FERRO,2,,10/07/2020,6
4155,0,0,0,0,3,39,39142000,CÓRREGO JANGADA,2,,10/07/2020,6
4156,0,0,0,0,3,39,39160000,RIO ABIAÍ,1,,10/07/2020,6
4157,0,0,0,0,3,39,39161000,RIO PAPOCAS,2,,10/07/2020,6
4158,0,0,0,0,3,39,39161100,RIACHO SAL AMARGO,2,,10/07/2020,6
4159,0,0,0,0,3,39,39200000,RIO GOIANA,1,,10/07/2020,6
4160,0,0,0,0,3,39,39211000,RIO PAGÉ,2,,10/07/2020,6
4161,0,0,0,0,3,39,39221000,RIO MULUNGU,2,,10/07/2020,6
4162,0,0,0,0,3,39,39222000,RIO CRUANGI,2,,10/07/2020,6
4163,0,0,0,0,3,39,39223200,RIO TAMBÉ,2,,10/07/2020,6
4164,0,0,0,0,3,39,39224200,RIO REGALIA,2,,10/07/2020,6
4165,0,0,0,0,3,39,39231000,RIACHO FARIAS,1,,10/07/2020,6
4166,0,0,0,0,3,39,39320000,RIO ITAPESSOCA,2,,10/07/2020,6
4167,0,0,0,0,3,39,39332000,RIO ARATACA,2,,10/07/2020,6
4168,0,0,0,0,3,39,39340000,RIO JAGUARIBE,2,,10/07/2020,6
4169,0,0,0,0,3,39,39350000,RIO IGARAÇÚ,2,,10/07/2020,6
4170,0,0,0,0,3,39,39351000,RIACHO TAPERA,2,,10/07/2020,6
4171,0,0,0,0,3,39,39360000,RIO TIMBÓ,2,,10/07/2020,6
4172,0,0,0,0,3,39,39370000,RIO PARATIBE,2,,10/07/2020,6
4173,0,0,0,0,3,39,39381000,RIACHO ÁGUA FRIA,2,,10/07/2020,6
4174,0,0,0,0,3,39,39403000,RIACHO QUEIMADAS,2,,10/07/2020,6
4175,0,0,0,0,3,39,39500000,RIO JUQUIÁ,2,,10/07/2020,6
4176,0,0,0,0,3,39,39521000,RIO PIZÃO,2,,10/07/2020,6
4177,0,0,0,0,3,39,39531000,RIO CAJABUCU,2,,10/07/2020,6
4178,0,0,0,0,3,39,39533000,RIO SANDRA DO ROSÁRIO,2,,10/07/2020,6
4179,0,0,0,0,3,39,39534000,RIO MACANGANA,2,,10/07/2020,6
4180,0,0,0,0,3,39,39550000,RIO TATUOCA,2,,10/07/2020,6
4181,0,0,0,0,3,39,39600000,RIO IPOJUCA,2,,10/07/2020,6
4182,0,0,0,0,3,39,39610000,RIO ROCHA GRANDE,2,,10/07/2020,6
4183,0,0,0,0,3,39,39630000,RIO DUAS SERRAS,2,,10/07/2020,6
4184,0,0,0,0,3,39,39640000,RIO AURORA,2,,10/07/2020,6
4185,0,0,0,0,3,39,39660000,RIO MEREPE,2,,10/07/2020,6
4186,0,0,0,0,3,39,39720200,RIO CAMARAGIBE,2,,10/07/2020,6
4187,0,0,0,0,3,39,39720300,RIO TAPIRUCU,2,,10/07/2020,6
4188,0,0,0,0,3,39,39720510,RIO DA PALMA,2,,10/07/2020,6
4189,0,0,0,0,3,39,39741000,RIO PIRANJI,2,,10/07/2020,6
4190,0,0,0,0,3,39,39742000,RIO JACUÍPE,1,,10/07/2020,6
4191,0,0,0,0,3,39,39750000,RIO PERSINUNGA,1,,10/07/2020,6
4192,0,0,0,0,3,39,39751000,RIO CARVÃO,2,,10/07/2020,6
4193,0,0,0,0,3,39,39753000,RIACHO DO PITANGUI,2,,10/07/2020,6
4194,0,0,0,0,3,39,39754000,RIACHO TARAMUNHA,2,,10/07/2020,6
4195,0,0,0,0,3,39,39755000,RIO CAMARAGIBE,2,,10/07/2020,6
4196,0,0,0,0,3,39,39761000,RIO MEIRIM,2,,10/07/2020,6
4197,0,0,0,0,3,39,39762000,RIO MUNDAÚ,1,,10/07/2020,6
4198,0,0,0,0,3,39,39762400,RIO INHAUMA,1,,10/07/2020,6
4199,0,0,0,0,3,39,39762510,RIACHO DO BOI,1,,10/07/2020,6
4200,0,0,0,0,3,39,39762700,LAGOA DO NORTE,1,,10/07/2020,6
4201,0,0,0,0,3,39,39812000,RIACHO PORANGABA,2,,10/07/2020,6
4202,0,0,0,0,3,39,39815000,LAGOA MANGUABA,1,,10/07/2020,6
4203,0,0,0,0,3,39,39851000,RIO FRANCISCO ALVES,2,,10/07/2020,6
4204,0,0,0,0,3,39,39860000,RIO JAPU,2,,10/07/2020,6
4205,0,0,0,0,4,40,40001000,RIO SÃO FRANCISCO,1,,10/07/2020,6
4206,0,0,0,0,4,40,40121000,RIBEIRÃO DAS CAPIVARAS,2,,10/07/2020,6
4207,0,0,0,0,4,40,40123000,RIBEIRÃO DA USINA,2,,10/07/2020,6
4208,0,0,0,0,4,40,40130000,RIO SAMBURÁ,2,,10/07/2020,6
4209,0,0,0,0,4,40,40140000,RIO AJUDAS,2,,10/07/2020,6
4210,0,0,0,0,4,40,40140200,CÓRREGO DAS ARARAS,2,,10/07/2020,6
4211,0,0,0,0,4,40,40140300,RIBEIRÃO DA VERTENTE,2,,10/07/2020,6
4212,0,0,0,0,3,38,38620000,RIO SUCURU,2,,10/07/2020,6
4213,0,0,0,0,3,38,38621000,RIACHO DO BURACO,2,,10/07/2020,6
4214,0,0,0,0,3,38,38622000,RIO SUCURU (BRAÇO),2,,10/07/2020,6
4215,0,0,0,0,3,38,38630000,RIACHO DO BOI,2,,10/07/2020,6
4216,0,0,0,0,3,38,38631000,RIACHO DA BARRA,2,,10/07/2020,6
4217,0,0,0,0,3,38,38632200,RIO BOA VISANTA,2,,10/07/2020,6
4218,0,0,0,0,3,38,38641000,RIACHO MARINHO,2,,10/07/2020,6
4219,0,0,0,0,3,38,38642000,RIO BODOCONGO,2,,10/07/2020,6
4220,0,0,0,0,3,38,38650000,RIACHO SALGADO,2,,10/07/2020,6
4221,0,0,0,0,3,38,38651000,RIACHO CURIMATAU,2,,10/07/2020,6
4222,0,0,0,0,3,38,38651100,RIACHO MOGEIRO,2,,10/07/2020,6
4223,0,0,0,0,3,38,38652200,RIACHO MORCEGO,2,,10/07/2020,6
4224,0,0,0,0,3,38,38660000,RIO UNA,2,,10/07/2020,6
4225,0,0,0,0,3,38,38661100,RIO MARES,2,,10/07/2020,6
4226,0,0,0,0,3,38,38661200,RIO PAROEIRA,2,,10/07/2020,6
4227,0,0,0,0,3,38,38663000,RIO TIRIRI,2,,10/07/2020,6
4228,0,0,0,0,3,39,39100000,RIACHO DO CABELO,2,,10/07/2020,6
4229,0,0,0,0,3,39,39123200,RIACHO VERMELHO,2,,10/07/2020,6
4230,0,0,0,0,3,39,39124000,RIO CAMACO,2,,10/07/2020,6
4231,0,0,0,0,3,39,39125000,RIO MUMBABA,2,,10/07/2020,6
4232,0,0,0,0,3,39,39140000,RIO GRAU,2,,10/07/2020,6
4233,0,0,0,0,3,39,39141000,RIACHO MASSAPÉ,2,,10/07/2020,6
4234,0,0,0,0,3,39,39161300,RIACHO CUPISSURA,1,,10/07/2020,6
4235,0,0,0,0,3,39,39162000,RIO CAMOCIM,2,,10/07/2020,6
4236,0,0,0,0,3,39,39210000,RIO TRACUNHAÉM,1,,10/07/2020,6
4237,0,0,0,0,3,39,39213000,RIO CARAU,2,,10/07/2020,6
4238,0,0,0,0,3,39,39214000,RIO ACAÚ,2,,10/07/2020,6
4239,0,0,0,0,3,39,39220000,RIO CAPIBERIBE MIRIM,2,,10/07/2020,6
4240,0,0,0,0,3,39,39223000,RIO ÁGUA TORTA,2,,10/07/2020,6
4241,0,0,0,0,3,39,39223100,RIO JOCUNDO,2,,10/07/2020,6
4242,0,0,0,0,3,39,39224100,RIO GARAUNA,2,,10/07/2020,6
4243,0,0,0,0,3,39,39230000,RIACHO DA PITANGA,1,,10/07/2020,6
4244,0,0,0,0,3,39,39310000,RIO MEGÃO,2,,10/07/2020,6
4245,0,0,0,0,3,39,39331000,RIO ITAPICURU,2,,10/07/2020,6
4246,0,0,0,0,3,39,39341000,RIO MONJOPE,2,,10/07/2020,6
4247,0,0,0,0,3,39,39380000,RIO FRAGOSO,2,,10/07/2020,6
4248,0,0,0,0,3,39,39391000,RIO MORNO,2,,10/07/2020,6
4249,0,0,0,0,3,39,39400000,RIO CAPIBARIBE,2,,10/07/2020,6
4250,0,0,0,0,3,39,39402000,RIACHO TABOCAS,2,,10/07/2020,6
4251,0,0,0,0,3,39,39410000,RIO COTUNGUBA,2,,10/07/2020,6
4252,0,0,0,0,3,39,39420000,RIACHO CACHOEIRA,2,,10/07/2020,6
4253,0,0,0,0,3,39,39440000,RIO GOITA,2,,10/07/2020,6
4254,0,0,0,0,3,39,39450000,RIO TAPACURÁ,2,,10/07/2020,6
4255,0,0,0,0,3,39,39520000,RIO JABOATÃO,2,,10/07/2020,6
4256,0,0,0,0,3,39,39530000,RIO PIRAPAMA,2,,10/07/2020,6
4257,0,0,0,0,3,39,39532500,RIO GURJAU,2,,10/07/2020,6
4258,0,0,0,0,3,39,39540000,RIO ARROMBADO,2,,10/07/2020,6
4259,0,0,0,0,3,39,39620000,RIO DA PRATA,2,,10/07/2020,6
