RegistroID,Importado,Temporario,Removido,ImportadoRepetido,EstadoCodigo,Codigo,CodigoIBGE,Nome,DataIns,DataAlt,RespAlt
16575,0,0,0,0,22,22034800,4103479,CAFEZAL DO SUL,10/07/2020,,6
16576,0,0,0,0,22,22035000,4103503,CALIFORNIA,10/07/2020,,6
16577,0,0,0,0,22,22037000,4103701,CAMBÉ,10/07/2020,,6
16578,0,0,0,0,22,22038000,4103800,CAMBIRA,10/07/2020,,6
16579,0,0,0,0,22,22040000,4104006,CAMPINA GRANDE DO SUL,10/07/2020,,6
16580,0,0,0,0,22,22040500,4104055,CAMPO BONITO,10/07/2020,,6
16581,0,0,0,0,22,22041000,4104105,CAMPO DO TENENTE,10/07/2020,,6
16582,0,0,0,0,22,22043000,4104303,CAMPO MOURÃO,10/07/2020,,6
16583,0,0,0,0,22,22044000,4104402,CÂNDIDO DE ABREU,10/07/2020,,6
16584,0,0,0,0,22,22044500,4104451,CANTAGALO,10/07/2020,,6
16585,0,0,0,0,22,22045000,4104501,CAPANEMA,10/07/2020,,6
16586,0,0,0,0,22,22047000,4104709,CARLÓPOLIS,10/07/2020,,6
16587,0,0,0,0,22,22048000,4104808,CASCAVEL,10/07/2020,,6
16588,0,0,0,0,22,22049000,4104907,CASTRO,10/07/2020,,6
16589,0,0,0,0,22,22051000,4105102,CENTENÁRIO DO SUL,10/07/2020,,6
16590,0,0,0,0,22,22052000,4105201,CERRO AZUL,10/07/2020,,6
16591,0,0,0,0,22,22053000,4105300,CÉU AZUL,10/07/2020,,6
16592,0,0,0,0,22,22055000,4105508,CIANORTE,10/07/2020,,6
16593,0,0,0,0,22,22056000,4105607,CIDADE GAUCHA,10/07/2020,,6
16594,0,0,0,0,22,22058000,4105805,COLOMBO,10/07/2020,,6
16595,0,0,0,0,22,22059000,4105904,COLORADO,10/07/2020,,6
16596,0,0,0,0,22,22061000,4106100,CONSELHEIRO MAIRINCK,10/07/2020,,6
16597,0,0,0,0,22,22062000,4106209,CONTENDA,10/07/2020,,6
16598,0,0,0,0,22,22063000,4106308,CORBÉLIA,10/07/2020,,6
16599,0,0,0,0,22,22065000,4106506,CORONEL VIVIDA,10/07/2020,,6
16600,0,0,0,0,22,22065500,4106555,CORUMBATAÍ DO SUL,10/07/2020,,6
16601,0,0,0,0,22,22065800,4106571,CRUZEIRO DO IGUAÇU,10/07/2020,,6
16602,0,0,0,0,22,22067000,4106704,CRUZEIRO DO SUL,10/07/2020,,6
16603,0,0,0,0,22,22068000,4106803,CRUZ MACHADO,10/07/2020,,6
16604,0,0,0,0,22,22069000,4107009,CURIÚVA,10/07/2020,,6
16605,0,0,0,0,22,22069500,4107108,DIAMANTE DO NORTE,10/07/2020,,6
16606,0,0,0,0,22,22070000,4107157,DIAMANTE D'OESTE,10/07/2020,,6
16607,0,0,0,0,22,22071000,4107207,DOIS VIZINHOS,10/07/2020,,6
16608,0,0,0,0,22,22071500,4107256,DOURADINA,10/07/2020,,6
16609,0,0,0,0,22,22072500,4128633,DOUTOR ULYSSES,10/07/2020,,6
16610,0,0,0,0,22,22073000,4107405,ENÉAS MARQUES,10/07/2020,,6
16611,0,0,0,0,22,22074000,4107504,ENGENHEIRO BELTRÃO,10/07/2020,,6
16612,0,0,0,0,22,22074700,4107553,FAROL,10/07/2020,,6
16613,0,0,0,0,22,22075000,4107603,FAXINAL,10/07/2020,,6
16614,0,0,0,0,22,22075500,4107652,FAZENDA RIO GRANDE,10/07/2020,,6
16615,0,0,0,0,22,22076500,4107751,FIGUEIRA,10/07/2020,,6
16616,0,0,0,0,22,22077000,4107801,FLORAÍ,10/07/2020,,6
16617,0,0,0,0,22,22078000,4107900,FLORESTA,10/07/2020,,6
16618,0,0,0,0,22,22079000,4108007,FLORESTÓPOLIS,10/07/2020,,6
16619,0,0,0,0,22,22080000,4108106,FLÓRIDA,10/07/2020,,6
16620,0,0,0,0,22,22082000,4108304,FOZ DO IGUAÇU,10/07/2020,,6
16621,0,0,0,0,22,22083000,4108320,FRANCISCO ALVES,10/07/2020,,6
16622,0,0,0,0,22,22085000,4108502,GENERAL CARNEIRO,10/07/2020,,6
16623,0,0,0,0,22,22085400,4108551,GODOY MOREIRA,10/07/2020,,6
16624,0,0,0,0,22,22086000,4108601,GOIOERÊ,10/07/2020,,6
16625,0,0,0,0,22,22087000,4108700,GRANDES RIOS,10/07/2020,,6
16626,0,0,0,0,22,22088000,4108809,GUAÍRA,10/07/2020,,6
16627,0,0,0,0,22,22090000,4109005,GUAPIRAMA,10/07/2020,,6
16628,0,0,0,0,22,22091000,4109104,GUAPOREMA,10/07/2020,,6
16629,0,0,0,0,22,22093000,4109302,GUARANIAÇÚ,10/07/2020,,6
16630,0,0,0,0,22,22094000,4109401,GUARAPUAVA,10/07/2020,,6
16631,0,0,0,0,22,22096000,4109609,GUARATUBA,10/07/2020,,6
16632,0,0,0,0,22,22096500,4109658,HONÓRIO SERPA,10/07/2020,,6
16633,0,0,0,0,22,22097000,4109708,IBAITI,10/07/2020,,6
16634,0,0,0,0,22,22098000,4109807,IBIPORÃ,10/07/2020,,6
16635,0,0,0,0,22,22099000,4109906,ICARAIMA,10/07/2020,,6
16636,0,0,0,0,22,22100500,4110052,IGUATU,10/07/2020,,6
16637,0,0,0,0,22,22101000,4110102,IMBITUVA,10/07/2020,,6
16638,0,0,0,0,22,22103000,4110300,INAJÁ,10/07/2020,,6
16639,0,0,0,0,22,22104000,4110409,INDIANÓPOLIS,10/07/2020,,6
16640,0,0,0,0,22,22105000,4110508,IPIRANGA,10/07/2020,,6
16641,0,0,0,0,22,22106500,4110656,IRACEMA DO OESTE,10/07/2020,,6
16642,0,0,0,0,22,22107000,4110706,IRATI,10/07/2020,,6
16643,0,0,0,0,22,22109000,4110904,ITAGUAJÉ,10/07/2020,,6
16644,0,0,0,0,22,22109500,4110953,ITAIPULÂNDIA,10/07/2020,,6
16645,0,0,0,0,22,22111000,4111100,ITAMBÉ,10/07/2020,,6
16646,0,0,0,0,22,22112000,4111209,ITAPEJARA D'OESTE,10/07/2020,,6
16647,0,0,0,0,22,22113000,4111308,ITAÚNA DO SUL,10/07/2020,,6
16648,0,0,0,0,22,22114000,4111407,IVAÍ,10/07/2020,,6
16649,0,0,0,0,22,22115500,4111555,IVATÉ,10/07/2020,,6
16650,0,0,0,0,22,22116000,4111605,IVATUBA,10/07/2020,,6
16651,0,0,0,0,22,22117000,4111704,JABOTI,10/07/2020,,6
16652,0,0,0,0,22,22119000,4111902,JAGUAPITÃ,10/07/2020,,6
16653,0,0,0,0,22,22120000,4112009,JAGUARIAÍVA,10/07/2020,,6
16654,0,0,0,0,22,22122000,4112207,JANIÓPOLIS,10/07/2020,,6
16655,0,0,0,0,22,22123000,4112306,JAPIRA,10/07/2020,,6
16656,0,0,0,0,22,22125000,4112504,JARDIM ALEGRE,10/07/2020,,6
16657,0,0,0,0,22,22126000,4112603,JARDIM OLINDA,10/07/2020,,6
16658,0,0,0,0,22,22127000,4112702,JATAIZINHO,10/07/2020,,6
16659,0,0,0,0,22,22127500,4112751,JESUITAS,10/07/2020,,6
16660,0,0,0,0,22,22128000,4112801,JOAQUIM TÁVORA,10/07/2020,,6
16661,0,0,0,0,22,22129000,4112900,JUNDIAÍ DO SUL,10/07/2020,,6
16662,0,0,0,0,22,22129500,4112959,JURANDA,10/07/2020,,6
16663,0,0,0,0,22,22130000,4113007,JUSSARA,10/07/2020,,6
16664,0,0,0,0,22,22131000,4113106,KALORE,10/07/2020,,6
16665,0,0,0,0,22,22132000,4113205,LAPA,10/07/2020,,6
16666,0,0,0,0,22,22132500,4113254,LARANJAL,10/07/2020,,6
16667,0,0,0,0,22,22133000,4113304,LARANJEIRAS DO SUL,10/07/2020,,6
16668,0,0,0,0,22,22134000,4113403,LEÓPOLIS,10/07/2020,,6
16669,0,0,0,0,22,22134200,4113429,LIDIANÓPOLIS,10/07/2020,,6
16670,0,0,0,0,22,22134400,4113452,LINDOESTE,10/07/2020,,6
16671,0,0,0,0,22,22135000,4113502,LOANDA,10/07/2020,,6
16672,0,0,0,0,22,22136000,4113601,LOBATO,10/07/2020,,6
16673,0,0,0,0,22,22137000,4113700,LONDRINA,10/07/2020,,6
16674,0,0,0,0,22,22137300,4113734,LUIZIANA,10/07/2020,,6
16675,0,0,0,0,22,22137700,4113759,LUNARDELLI,10/07/2020,,6
16676,0,0,0,0,22,22138000,4113809,LUPIONÓPOLIS,10/07/2020,,6
16677,0,0,0,0,22,22139000,4113908,MALLET,10/07/2020,,6
16678,0,0,0,0,22,22140000,4114005,MAMBORÊ,10/07/2020,,6
16679,0,0,0,0,22,22141000,4114104,MANDAGUAÇU,10/07/2020,,6
16680,0,0,0,0,22,22142000,4114203,MANDAGUARI,10/07/2020,,6
16681,0,0,0,0,22,22143000,4114302,MANDIRITUBA,10/07/2020,,6
16682,0,0,0,0,22,22144000,4114401,MANGUEIRINHA,10/07/2020,,6
16683,0,0,0,0,22,22146000,4114609,MARECHAL CÂNDIDO RONDON,10/07/2020,,6
16684,0,0,0,0,22,22147000,4114708,MARIA HELENA,10/07/2020,,6
16685,0,0,0,0,22,22149000,4114906,MARILÂNDIA DO SUL (ARARUVA),10/07/2020,,6
16686,0,0,0,0,22,22150000,4115002,MARILENA,10/07/2020,,6
16687,0,0,0,0,22,22153000,4115309,MARIÓPOLIS,10/07/2020,,6
16688,0,0,0,0,22,22153500,4115358,MARIPA,10/07/2020,,6
16689,0,0,0,0,22,22155000,4115507,MARUMBI,10/07/2020,,6
16690,0,0,0,0,22,22156000,4115606,MATELÂNDIA,10/07/2020,,6
16691,0,0,0,0,22,22157000,4115705,MATINHOS,10/07/2020,,6
16692,0,0,0,0,22,22157700,4115754,MAUÁ DA SERRA,10/07/2020,,6
16693,0,0,0,0,22,22158000,4115804,MEDIANEIRA,10/07/2020,,6
16694,0,0,0,0,22,22159000,4115903,MIRADOR,10/07/2020,,6
16695,0,0,0,0,22,22160000,4116000,MIRASELVA,10/07/2020,,6
16696,0,0,0,0,22,22161000,4116109,MOREIRA SALES,10/07/2020,,6
16697,0,0,0,0,22,22162000,4116208,MORRETES,10/07/2020,,6
16698,0,0,0,0,22,22164000,4116406,NOSSA SENHORA DAS GRAÇAS,10/07/2020,,6
16699,0,0,0,0,22,22165000,4116505,NOVA ALIANÇA DO IVAÍ,10/07/2020,,6
16700,0,0,0,0,22,22166000,4116604,NOVA AMÉRICA DA COLINA,10/07/2020,,6
16701,0,0,0,0,22,22168000,4116802,NOVA CANTU,10/07/2020,,6
16702,0,0,0,0,22,22169000,4116901,NOVA ESPERANÇA,10/07/2020,,6
16703,0,0,0,0,22,22170000,4117008,NOVA FÁTIMA,10/07/2020,,6
16704,0,0,0,0,22,22170500,4117057,NOVA LARANJEIRAS,10/07/2020,,6
16705,0,0,0,0,22,22171000,4117107,NOVA LONDRINA,10/07/2020,,6
16706,0,0,0,0,22,22172000,4117206,NOVA OLIMPIA,10/07/2020,,6
16707,0,0,0,0,22,22172800,4117214,NOVA SANTA BÁRBARA,10/07/2020,,6
16708,0,0,0,0,22,22173000,4117222,NOVA SANTA ROSA,10/07/2020,,6
16709,0,0,0,0,22,22173700,4117297,NOVO ITACOLOMI,10/07/2020,,6
16710,0,0,0,0,22,22174000,4117305,ORTIGUEIRA,10/07/2020,,6
16711,0,0,0,0,22,22175000,4117404,OURIZONA,10/07/2020,,6
16712,0,0,0,0,22,22176000,4117503,PAIÇANDU,10/07/2020,,6
16713,0,0,0,0,22,22177000,4117602,PALMAS,10/07/2020,,6
16714,0,0,0,0,22,22178000,4117701,PALMEIRA,10/07/2020,,6
16715,0,0,0,0,22,22180000,4117909,PALOTINA,10/07/2020,,6
16716,0,0,0,0,22,22181000,4118006,PARAÍSO DO NORTE,10/07/2020,,6
16717,0,0,0,0,22,22183000,4118204,PARANAGUÁ,10/07/2020,,6
16718,0,0,0,0,22,22184000,4118303,PARANAPOEMA,10/07/2020,,6
16719,0,0,0,0,22,22185500,4118451,PATO BRAGADO,10/07/2020,,6
16720,0,0,0,0,22,22186000,4118501,PATO BRANCO,10/07/2020,,6
16721,0,0,0,0,22,22188000,4118709,PAULO FRONTIN,10/07/2020,,6
16722,0,0,0,0,22,22189000,4118808,PEABIRU,10/07/2020,,6
16723,0,0,0,0,22,22190000,4118907,PÉROLA,10/07/2020,,6
16724,0,0,0,0,22,22192000,4119103,PIÊN,10/07/2020,,6
16725,0,0,0,0,22,22192500,4119152,PINHAIS,10/07/2020,,6
16726,0,0,0,0,22,22193500,4119251,PINHAL DE SÃO BENTO,10/07/2020,,6
16727,0,0,0,0,22,22194000,4119301,PINHÃO,10/07/2020,,6
16728,0,0,0,0,22,22195000,4119400,PIRAÍ DO SUL,10/07/2020,,6
16729,0,0,0,0,22,22197000,4119608,PITANGA,10/07/2020,,6
16730,0,0,0,0,22,22197500,4119657,PITANGUEIRAS,10/07/2020,,6
16731,0,0,0,0,22,22199000,4119806,PLANALTO,10/07/2020,,6
16732,0,0,0,0,22,22200500,4119905,PONTA GROSSA,10/07/2020,,6
16733,0,0,0,0,22,22201000,4120002,PORECATU,10/07/2020,,6
16734,0,0,0,0,22,22203000,4120200,PORTO RICO,10/07/2020,,6
16735,0,0,0,0,22,22204000,4120309,PORTO VITÓRIA,10/07/2020,,6
16736,0,0,0,0,22,22205000,4120408,PRESIDENTE CASTELO BRANCO,10/07/2020,,6
16737,0,0,0,0,22,22206000,4120507,PRIMEIRO DE MAIO,10/07/2020,,6
16738,0,0,0,0,22,22207000,4120606,PRUDENTÓPOLIS,10/07/2020,,6
16739,0,0,0,0,22,22209000,4120804,QUATRO BARRAS,10/07/2020,,6
16740,0,0,0,0,22,22200800,4120853,QUATRO PONTES,10/07/2020,,6
16741,0,0,0,0,22,22211000,4121000,QUERÊNCIA DO NORTE,10/07/2020,,6
16742,0,0,0,0,22,22212000,4121109,QUINTA DO SOL,10/07/2020,,6
16743,0,0,0,0,22,22213000,4121208,QUITANDINHA,10/07/2020,,6
16744,0,0,0,0,22,22214000,4121307,RANCHO ALEGRE,10/07/2020,,6
16745,0,0,0,0,22,22214500,4121356,RANCHO ALEGRE D'OESTE,10/07/2020,,6
16746,0,0,0,0,22,22216000,4121505,REBOUÇAS,10/07/2020,,6
16747,0,0,0,0,22,22217000,4121604,RENASCENÇA,10/07/2020,,6
16748,0,0,0,0,22,22219000,4121802,RIBEIRÃO CLARO,10/07/2020,,6
16749,0,0,0,0,22,22220000,4121901,RIBEIRÃO DO PINHAL,10/07/2020,,6
16750,0,0,0,0,22,22222000,4122107,RIO BOM,10/07/2020,,6
16751,0,0,0,0,22,22222500,4122156,RIO BONITO DO IGUAÇU,10/07/2020,,6
16752,0,0,0,0,22,22224000,4122305,RIO NEGRO,10/07/2020,,6
16753,0,0,0,0,22,22225000,4122404,ROLÂNDIA,10/07/2020,,6
16754,0,0,0,0,22,22226000,4122503,RONCADOR,10/07/2020,,6
16755,0,0,0,0,22,22227500,4122651,ROSÁRIO DO IVAÍ,10/07/2020,,6
16756,0,0,0,0,22,22228000,4122701,SABAUDIA,10/07/2020,,6
16757,0,0,0,0,22,22230000,4122909,SALTO DO ITARARÉ,10/07/2020,,6
16758,0,0,0,0,22,22231000,4123006,SALTO DO LONTRA,10/07/2020,,6
16759,0,0,0,0,22,22232000,4123105,SANTA AMÉLIA,10/07/2020,,6
16760,0,0,0,0,22,22234000,4123303,SANTA CRUZ DE MONTE CASTELO,10/07/2020,,6
16761,0,0,0,0,22,22235000,4123402,SANTA FÉ,10/07/2020,,6
16762,0,0,0,0,22,22236000,4123501,SANTA HELENA,10/07/2020,,6
16763,0,0,0,0,22,22238000,4123709,SANTA ISABEL DO IVAÍ,10/07/2020,,6
16764,0,0,0,0,22,22239000,4123808,SANTA IZABEL DO OESTE,10/07/2020,,6
16765,0,0,0,0,22,22239700,4123857,SANTA MARIA DO OESTE,10/07/2020,,6
16766,0,0,0,0,22,22240000,4123907,SANTA MARIANA,10/07/2020,,6
16767,0,0,0,0,22,22241000,4124004,SANTANA DO ITARARÉ,10/07/2020,,6
16768,0,0,0,0,22,22241400,4124020,SANTA TEREZA DO OESTE,10/07/2020,,6
16769,0,0,0,0,22,22241700,4124053,SANTA TEREZINHA DE ITAIPU,10/07/2020,,6
16770,0,0,0,0,22,22243000,4124202,SANTO ANTÔNIO DO CAIUÁ,10/07/2020,,6
16771,0,0,0,0,22,22244000,4124301,SANTO ANTÔNIO DO PARAÍSO,10/07/2020,,6
16772,0,0,0,0,22,22245000,4124400,SANTO ANTÔNIO DO SUDOESTE,10/07/2020,,6
16773,0,0,0,0,22,22247000,4124608,SÃO CARLOS DO IVAÍ,10/07/2020,,6
16774,0,0,0,0,22,22248000,4124707,SÃO JERÔNIMO DA SERRA,10/07/2020,,6
16775,0,0,0,0,22,22249000,4124806,SÃO JOÃO,10/07/2020,,6
16776,0,0,0,0,22,22250000,4124905,SÃO JOÃO DO CAIUÁ,10/07/2020,,6
16777,0,0,0,0,22,22251000,4125001,SÃO JOÃO DO IVAÍ,10/07/2020,,6
16778,0,0,0,0,22,22252000,4125100,SÃO JOÃO DO TRIUNFO,10/07/2020,,6
16779,0,0,0,0,22,22253000,4125209,SÃO JORGE D'OESTE,10/07/2020,,6
16780,0,0,0,0,22,22254000,4125308,SÃO JORGE DO IVAÍ,10/07/2020,,6
16781,0,0,0,0,22,22254700,4125357,SÃO JORGE DO PATROCÍNIO,10/07/2020,,6
16782,0,0,0,0,22,22255000,4125407,SÃO JOSÉ DA BOA VISTA,10/07/2020,,6
16783,0,0,0,0,22,22255500,4125456,SÃO JOSÉ DAS PALMEIRAS,10/07/2020,,6
16784,0,0,0,0,22,22256000,4125506,SÃO JOSÉ DOS PINHAIS,10/07/2020,,6
16785,0,0,0,0,22,22256500,4125555,SÃO MANOEL DO PARANÃ,10/07/2020,,6
16786,0,0,0,0,22,22257000,4125605,SÃO MATEUS DO SUL,10/07/2020,,6
16787,0,0,0,0,22,22258000,4125704,SÃO MIGUEL DO IGUAÇU,10/07/2020,,6
16788,0,0,0,0,22,22258500,4125753,SÃO PEDRO DO IGUAÇU,10/07/2020,,6
16789,0,0,0,0,22,22259000,4125803,SÃO PEDRO DO IVAÍ,10/07/2020,,6
16790,0,0,0,0,22,22260000,4125902,SÃO PEDRO DO PARANÁ,10/07/2020,,6
16791,0,0,0,0,22,22261000,4126009,SÃO SEBASTIÃO DA AMOREIRA,10/07/2020,,6
16792,0,0,0,0,22,22262000,4126108,SÃO TOMÉ,10/07/2020,,6
16793,0,0,0,0,22,22263000,4126207,SAPOPEMA,10/07/2020,,6
16794,0,0,0,0,22,22263500,4126256,SARANDI,10/07/2020,,6
16795,0,0,0,0,22,22263800,4126272,SAUDADE DO IGUAÇU,10/07/2020,,6
16796,0,0,0,0,22,22264000,4126306,SENGES,10/07/2020,,6
16797,0,0,0,0,22,22265000,4126405,SERTANEJA,10/07/2020,,6
16798,0,0,0,0,22,22266000,4126504,SERTANÓPOLIS,10/07/2020,,6
16799,0,0,0,0,22,22267000,4126603,SIQUEIRA CAMPOS,10/07/2020,,6
16800,0,0,0,0,22,22268000,4126702,TAMBOARA,10/07/2020,,6
16801,0,0,0,0,22,22270000,4126900,TAPIRA,10/07/2020,,6
16802,0,0,0,0,22,22272000,4127106,TELÊMACO BORBA,10/07/2020,,6
16803,0,0,0,0,22,22273000,4127205,TERRA BOA,10/07/2020,,6
16804,0,0,0,0,22,22274000,4127304,TERRA RICA,10/07/2020,,6
16805,0,0,0,0,22,22276000,4127502,TIBAGI,10/07/2020,,6
16806,0,0,0,0,22,22277000,4127601,TIJUCAS DO SUL,10/07/2020,,6
16807,0,0,0,0,22,22279000,4127809,TOMAZINA,10/07/2020,,6
16808,0,0,0,0,22,22279500,4127858,TRÊS BARRAS DO PARANÁ,10/07/2020,,6
16809,0,0,0,0,22,22280300,4127957,TUPASSI,10/07/2020,,6
16810,0,0,0,0,22,22280700,4127965,TURVO,10/07/2020,,6
16811,0,0,0,0,22,22281000,4128005,UBIRATÃ,10/07/2020,,6
16812,0,0,0,0,22,22283000,4128203,UNIÃO DA VITÓRIA,10/07/2020,,6
16813,0,0,0,0,22,22284000,4128302,UNIFLOR,10/07/2020,,6
16814,0,0,0,0,22,22286000,4128500,WENCESLAU BRAZ,10/07/2020,,6
16815,0,0,0,0,22,22286200,4128534,VENTANIA,10/07/2020,,6
16816,0,0,0,0,22,22287000,4128609,VERÊ,10/07/2020,,6
16817,0,0,0,0,22,22287400,4128625,VILA ALTA,10/07/2020,,6
16818,0,0,0,0,22,22288000,4128708,VITORINO,10/07/2020,,6
16819,0,0,0,0,22,22289000,4128807,XAMBRE,10/07/2020,,6
16820,0,0,0,0,23,23000400,4200051,ABDON BATISTA,10/07/2020,,6
16821,0,0,0,0,23,23001000,4200101,ABELARDO LUZ,10/07/2020,,6
16822,0,0,0,0,23,23003000,4200309,AGRONÔMICA,10/07/2020,,6
16823,0,0,0,0,23,23004000,4200408,ÁGUA DOCE,10/07/2020,,6
16824,0,0,0,0,23,23005500,4200556,ÁGUAS FRIAS,10/07/2020,,6
16825,0,0,0,0,23,23006000,4200606,ÁGUAS MORNAS,10/07/2020,,6
16826,0,0,0,0,23,23007000,4200705,ALFREDO WAGNER,10/07/2020,,6
16827,0,0,0,0,23,23009000,4200903,ANGELINA,10/07/2020,,6
16828,0,0,0,0,23,23010000,4201000,ANITA GARIBALDI,10/07/2020,,6
16829,0,0,0,0,23,23012000,4201208,ANTÔNIO CARLOS,10/07/2020,,6
16830,0,0,0,0,23,23012500,4201257,APIÚNA,10/07/2020,,6
16831,0,0,0,0,23,23013000,4201307,ARAQUARI,10/07/2020,,6
16832,0,0,0,0,23,23014000,4201406,ARARANGUÁ,10/07/2020,,6
16833,0,0,0,0,23,23016000,4201604,ARROIO TRINTA,10/07/2020,,6
16834,0,0,0,0,23,23016500,4201653,ARVOREDO,10/07/2020,,6
16835,0,0,0,0,23,23018000,4201802,ATALANTA,10/07/2020,,6
16836,0,0,0,0,23,23019000,4201901,AURORA,10/07/2020,,6
16837,0,0,0,0,23,23019400,4202057,BALNEÁRIO BARRA DO SUL,10/07/2020,,6
16838,0,0,0,0,23,23021000,4202107,BARRA VELHA,10/07/2020,,6
16839,0,0,0,0,23,23021500,4202156,BELMONTE,10/07/2020,,6
16840,0,0,0,0,23,23022000,4202206,BENEDITO NOVO,10/07/2020,,6
16841,0,0,0,0,23,23024000,4202404,BLUMENAU,10/07/2020,,6
16842,0,0,0,0,23,23026500,4202453,BOMBINHAS,10/07/2020,,6
16843,0,0,0,0,23,23026000,4202602,BOM RETIRO,10/07/2020,,6
16844,0,0,0,0,23,23027000,4202701,BOTUVERÁ,10/07/2020,,6
16845,0,0,0,0,23,23028000,4202800,BRAÇO DO NORTE,10/07/2020,,6
16846,0,0,0,0,23,23029000,4202909,BRUSQUE,10/07/2020,,6
16847,0,0,0,0,23,23030000,4203006,CAÇADOR,10/07/2020,,6
16848,0,0,0,0,23,23031500,4203154,CALMON,10/07/2020,,6
16849,0,0,0,0,23,23032000,4203204,CAMBORIU,10/07/2020,,6
16850,0,0,0,0,23,23034000,4203402,CAMPO BELO DO SUL,10/07/2020,,6
16851,0,0,0,0,23,23034400,4203501,CAMPO ERÊ,10/07/2020,,6
16852,0,0,0,0,23,23035000,4203600,CAMPOS NOVOS,10/07/2020,,6
16853,0,0,0,0,23,23037000,4203808,CANOINHAS,10/07/2020,,6
16854,0,0,0,0,23,23038000,4203907,CAPINZAL,10/07/2020,,6
16855,0,0,0,0,23,23039000,4204004,CATANDUVAS,10/07/2020,,6
16856,0,0,0,0,23,23040000,4204103,CAXAMBU DO SUL,10/07/2020,,6
16857,0,0,0,0,23,23040400,4204152,CELSO RAMOS,10/07/2020,,6
16858,0,0,0,0,23,23041000,4204202,CHAPECÓ,10/07/2020,,6
16859,0,0,0,0,23,23041500,4204251,COCAL DO SUL,10/07/2020,,6
16860,0,0,0,0,23,23042500,4204350,CORDILHEIRA ALTA,10/07/2020,,6
16861,0,0,0,0,23,23043000,4204400,CORONEL FREITAS,10/07/2020,,6
16862,0,0,0,0,23,23043500,4204558,CORREIA PINTO,10/07/2020,,6
16863,0,0,0,0,23,23044000,4204509,CORUPÁ,10/07/2020,,6
16864,0,0,0,0,23,23045000,4204608,CRICIUMA,10/07/2020,,6
16865,0,0,0,0,23,23047000,4204806,CURITIBANOS,10/07/2020,,6
16866,0,0,0,0,23,23048000,4204905,DESCANSO,10/07/2020,,6
16867,0,0,0,0,23,23050000,4205100,DONA EMMA,10/07/2020,,6
16868,0,0,0,0,23,23050400,4205159,DOUTOR PEDRINHO,10/07/2020,,6
16869,0,0,0,0,23,23050500,4205191,ERMO,10/07/2020,,6
16870,0,0,0,0,23,23052000,4205308,FAXINAL DOS GUEDES,10/07/2020,,6
16871,0,0,0,0,23,23053000,4205407,FLORIANÓPOLIS,10/07/2020,,6
16872,0,0,0,0,23,23053400,4205456,FORQUILHINHA,10/07/2020,,6
16873,0,0,0,0,23,23054000,4205506,FRAIBURGO,10/07/2020,,6
16874,0,0,0,0,23,23055000,4205605,GALVÃO,10/07/2020,,6
16875,0,0,0,0,23,23057000,4205803,GARUVA,10/07/2020,,6
16876,0,0,0,0,23,23058000,4205902,GASPAR,10/07/2020,,6
16877,0,0,0,0,23,23060000,4206108,GRÃO PARÁ,10/07/2020,,6
16878,0,0,0,0,23,23061000,4206207,GRAVATAL,10/07/2020,,6
16879,0,0,0,0,23,23062000,4206306,GUABIRUBA,10/07/2020,,6
16880,0,0,0,0,23,23064000,4206504,GUARAMIRIM,10/07/2020,,6
16881,0,0,0,0,23,23065000,4206603,GUARUJA DO SUL,10/07/2020,,6
16882,0,0,0,0,23,23065500,4206652,GUATAMBU,10/07/2020,,6
16883,0,0,0,0,23,23067000,4206801,IBICARÉ,10/07/2020,,6
16884,0,0,0,0,23,23068000,4206900,IBIRAMA,10/07/2020,,6
16885,0,0,0,0,23,23070000,4207106,ILHOTA,10/07/2020,,6
16886,0,0,0,0,23,23071000,4207205,IMARUI,10/07/2020,,6
16887,0,0,0,0,23,23073000,4207403,IMBUIA,10/07/2020,,6
16888,0,0,0,0,23,23074000,4207502,INDAIAL,10/07/2020,,6
16889,0,0,0,0,23,23075400,4207650,IPORÃ DO OESTE,10/07/2020,,6
16890,0,0,0,0,23,23075800,4207684,IPUAÇU,10/07/2020,,6
16891,0,0,0,0,23,23076000,4207700,IPUMIRIM,10/07/2020,,6
16892,0,0,0,0,23,23076400,4207759,IRACEMINHA,10/07/2020,,6
16893,0,0,0,0,23,23077000,4207809,IRANI,10/07/2020,,6
16894,0,0,0,0,23,23077500,4207858,IRATI,10/07/2020,,6
16895,0,0,0,0,23,23078000,4207908,IRINEÓPOLIS,10/07/2020,,6
16896,0,0,0,0,23,23079000,4208005,ITÁ,10/07/2020,,6
16897,0,0,0,0,23,23080000,4208104,ITAIÓPOLIS,10/07/2020,,6
16898,0,0,0,0,23,23081000,4208203,ITAJAÍ,10/07/2020,,6
16899,0,0,0,0,23,23082000,4208302,ITAPEMA,10/07/2020,,6
16900,0,0,0,0,23,23083000,4208401,ITAPIRANGA,10/07/2020,,6
16901,0,0,0,0,23,23083400,4208450,ITAPOÁ,10/07/2020,,6
16902,0,0,0,0,23,23084000,4208500,ITUPORANGA,10/07/2020,,6
16903,0,0,0,0,23,23085000,4208609,JABORÁ,10/07/2020,,6
16904,0,0,0,0,23,23086000,4208708,JACINTO MACHADO,10/07/2020,,6
16905,0,0,0,0,23,23086500,4208807,JAGUARUNA,10/07/2020,,6
16906,0,0,0,0,23,23087000,4208906,JARAGUÁ DO SUL,10/07/2020,,6
16907,0,0,0,0,23,23087500,4208955,JARDINÓPOLIS,10/07/2020,,6
