RegistroID,Importado,Temporario,Removido,ImportadoRepetido,Codigo,Sigla,Nome,DataIns,DataAlt,RespAlt
19902,0,0,0,0,320,CARANGOLA,Carangola Energia S.A,10/07/2020,,6
19903,0,0,0,0,321,CALHEIROS,Calheiros Energia S.A.,10/07/2020,,6
19904,0,0,0,0,322,FUNIL,Funil Energia S.A.,10/07/2020,,6
19905,0,0,0,0,323,SERRA NEGRA,Serra Negra Energética S.A.,10/07/2020,,6
19906,0,0,0,0,324,SAJESA,Salto Jauru Energética S.A-SAJESA,10/07/2020,,6
19907,0,0,0,0,325,JURUENA,Juruena Energia S.A.,10/07/2020,,6
19908,0,0,0,0,326,BARRA GRANDE,Madereira Barra Grande Ltda,10/07/2020,,6
19909,0,0,0,0,327,VARZEA DO JUBA,Várzea do Juba Energética S.A.,10/07/2020,,6
19910,0,0,0,0,328,OMBREIRAS,Ombreiras Energética S.A.,10/07/2020,,6
19911,0,0,0,0,329,BRENNAND,Brennand Energia Manopla S.A,10/07/2020,,6
19912,0,0,0,0,330,INDIAVAI ENERG,Indiavai Energética  S.A.,10/07/2020,,6
19913,0,0,0,0,331,CONS.UHEGA,Consórcio UHE Guilman Amorim,10/07/2020,,6
19914,0,0,0,0,332,CPFL,CPFL Geração de Energia S.A.,10/07/2020,,6
19915,0,0,0,0,333,HIDROMAB,Hidromab - Hidrologia e Meio Ambiente,10/07/2020,,6
19916,0,0,0,0,334,SERRA DO FACÃO,Serra do Facão Energia S.A.,10/07/2020,,6
19917,0,0,0,0,335,PAMPEANA,Pampeana Energética S.A.,10/07/2020,,6
19918,0,0,0,0,336,IGUAÇU MINAS,Iguaçu Minas Energética Ltda.,10/07/2020,,6
19919,0,0,0,0,337,EEPP,Empresa Energética Porto das Pedras S.A-EEPP,10/07/2020,,6
19920,0,0,0,0,338,COPPE/UFRJ,COPPE/UFRJ,10/07/2020,,6
19921,0,0,0,0,339,BURITI,Buriti Energia S.A,10/07/2020,,6
19922,0,0,0,0,340,ANGLO GOLD,Anglogold Ashanti Córrego do Sítio Mineração Ltda.,10/07/2020,,6
19923,0,0,0,0,341,FLOW,Flow engenharia,10/07/2020,,6
19924,0,0,0,0,342,ESBR,Energia Sustentável do Brasil S.A,10/07/2020,,6
19925,0,0,0,0,343,IGEO/UFRJ,IGEO/UFRJ,10/07/2020,,6
19926,0,0,0,0,344,CBR,Cachoeira do Brumado Energia Elétrica LTDA.,10/07/2020,,6
19927,0,0,0,0,345,MUXFELDT,Muxfeldt Marin e Cia.,10/07/2020,,6
19928,0,0,0,0,346,CONS.CORUMBÁIII,Consórcio Empreendedor Corumbá lll,10/07/2020,,6
19929,0,0,0,0,347,UERJ/UFF,UERJ/UFF,10/07/2020,,6
19930,0,0,0,0,348,LUZBOA,Luzboa S.A,10/07/2020,,6
19931,0,0,0,0,349,EPA,Eletricidade Paraense Ltda.,10/07/2020,,6
19932,0,0,0,0,350,ALTO JAURU,Alto Jauru Energética S.A,10/07/2020,,6
19933,0,0,0,0,351,JFG,JFG Energia S.A,10/07/2020,,6
19934,0,0,0,0,352,GRANDVIEW,Grandview Energia LTDA,10/07/2020,,6
19935,0,0,0,0,353,PROPOWER,Propower Geradora de Energia Ltda.,10/07/2020,,6
19936,0,0,0,0,354,SANTO ANTÔNIO,Santo Antônio Energia S.A,10/07/2020,,6
19937,0,0,0,0,355,PCE,PCE Projetos e Consultorias e Engenharia Ltda,10/07/2020,,6
19938,0,0,0,0,356,NICKEL,Companhia Nickel do Brasil,10/07/2020,,6
19939,0,0,0,0,357,OMEGA,Omega Energia Renovável S.A,10/07/2020,,6
19940,0,0,0,0,358,PROMEL,Promel Ltda.,10/07/2020,,6
19941,0,0,0,0,359,CAM,Consultoria Agropecuária Magrin Ltda.,10/07/2020,,6
19942,0,0,0,0,360,ABRANJO,Abranjo Geração de Energia S.A.,10/07/2020,,6
19943,0,0,0,0,361,BROOKFIELD M.G.,Brookfield Energia Renovavel Minas Gerais S.A.,10/07/2020,,6
19944,0,0,0,0,362,CANAÃ,Canaã Geração de Energia S.A.,10/07/2020,,6
19945,0,0,0,0,363,CANHADÃO,Canhadão Produção de Energia Elétrica LTDA.,10/07/2020,,6
19946,0,0,0,0,364,CAROLINA,Carolina Geração de Energia LTDA.,10/07/2020,,6
19947,0,0,0,0,365,TOCANTINS,Tocantins Energética S.A.,10/07/2020,,6
19948,0,0,0,0,366,MORRO GRANDE,Hidrelétrica Morro Grande Ltda.,10/07/2020,,6
19949,0,0,0,0,367,GIOVENARDI,Eugênio Giovenardi,10/07/2020,,6
19950,0,0,0,0,368,COOP.STA. MARIA,Cooperativa Geradora de Energia Elétrica e Desenvolvimento Santa Maria,10/07/2020,,6
19951,0,0,0,0,369,CÉU AZUL,Geração Céu Azul S.A.,10/07/2020,,6
19952,0,0,0,0,370,CAMBARÁ,Hidrelétrica Cambará S.A.,10/07/2020,,6
19953,0,0,0,0,371,EMBAÚBA,Hidrelétrica Embaúba S.A.,10/07/2020,,6
19954,0,0,0,0,372,JELU,Hidrelétrica Jelu LTDA.,10/07/2020,,6
19955,0,0,0,0,373,RIO VITORINO,Hidrelétrica Rio Vitorino LTDA.,10/07/2020,,6
19956,0,0,0,0,374,PINHAL,Pinhal Geradora de Energia S.A.,10/07/2020,,6
19957,0,0,0,0,375,COGESDEC,Conselho dos Gestores Municipais de Defesa Civil do Est. do Rio de Janeiro,10/07/2020,,6
19958,0,0,0,0,376,RIO JORDÃO,Rio Jordão Papéis S.A.,10/07/2020,,6
19959,0,0,0,0,377,SÃO ROQUE,São Roque Energética S.A,10/07/2020,,6
19960,0,0,0,0,378,SEMARH-RN,Secretaria do Meio Ambiente e Recursos Hídricos - RN,10/07/2020,,6
19961,0,0,0,0,379,SANEATINS,Companhia de Saneamento do Tocantins,10/07/2020,,6
19962,0,0,0,0,380,SEMA-AC,Secretaria de Meio Ambiente do Estado do Acre,10/07/2020,,6
19963,0,0,0,0,381,SRHE-PE,Secretaria de Recursos Hídricos e Energéticos - PE,10/07/2020,,6
19964,0,0,0,0,382,COMPESA,Companhia Pernambucana de Saneamento,10/07/2020,,6
19965,0,0,0,0,383,IPA-PE,Instituto Agronômico de Pernambuco,10/07/2020,,6
19966,0,0,0,0,384,EIRELI,PB Produção de Energia Elétrica - Eireli,10/07/2020,,6
19967,0,0,0,0,385,VERACRUZ,Soluções Geofísicas e Geológicas,10/07/2020,,6
19968,0,0,0,0,386,SEMA-MS,Secretaria de Meio Ambiente do Estado do Mato Grosso do Sul,10/07/2020,,6
19969,0,0,0,0,387,DCES,Defesa Civil do Estado do Espírito Santo-ES,10/07/2020,,6
19970,0,0,0,0,388,SEMACE-CE,Superintendência Estadual do Meio Ambiente,10/07/2020,,6
19971,0,0,0,0,389,FEMARH-RR,Fundação Estadual do Meio Ambiente e Recursos Hídricos de Roraima,10/07/2020,,6
19972,0,0,0,0,390,SEMADES-TO,Secretaria do Meio Ambiente e Desenvolvimento Sustentável - TO,10/07/2020,,6
19973,0,0,0,0,391,SEMA-MA,Secretaria de Estado de Meio Ambiente e Recursos Naturais - Maranhão,10/07/2020,,6
19974,0,0,0,0,392,CAMBARÁ,Pequena Central Hidrelétrica Cachoeira do Cambará Ltda.,10/07/2020,,6
19975,0,0,0,0,393,APROVA,Aprova Agricultura Sustentável,10/07/2020,,6
19976,0,0,0,0,394,RETIRO CHALÉ,Condomínio  Retiro do chalé,10/07/2020,,6
19977,0,0,0,0,395,SPE CRISTINA,SPE Cristina Energia S.A.,10/07/2020,,6
19978,0,0,0,0,396,CAPARAÓ,Caparaó Energia S.A,10/07/2020,,6
19979,0,0,0,0,397,SANTA FÉ,Santa Fé Energia S.A,10/07/2020,,6
19980,0,0,0,0,398,BME CAP. CONV.,Capão da Convenção Energia S.A-BME,10/07/2020,,6
19981,0,0,0,0,399,GARÇAS ENERGIA,Garças Energia e Participações S.A,10/07/2020,,6
19982,0,0,0,0,400,PCH TS S.A.,Pequena Central Hidrelétrica TS S.A.,10/07/2020,,6
19983,0,0,0,0,401,ASEA,Água e Solo Estudos Ambientais,10/07/2020,,6
19984,0,0,0,0,402,VÊNETO,Vêneto Energética S.A.,10/07/2020,,6
19985,0,0,0,0,403,SEMAS-PA,Secretaria do Meio Ambiente e Sustentabilidade do Estado do Pará,10/07/2020,,6
19986,0,0,0,0,404,JATAÍ,Jataí Energética S.A,10/07/2020,,6
19987,0,0,0,0,405,IRARA,Irara Energética S.A,10/07/2020,,6
19988,0,0,0,0,406,ONIX,Ônix Geração de Energia S.A,10/07/2020,,6
19989,0,0,0,0,407,RETIRO VELHO,Retiro Velho Energética S.A,10/07/2020,,6
19990,0,0,0,0,408,CONS.PESTRELA,Consórcio AHE Porto Estrela,10/07/2020,,6
19991,0,0,0,0,409,BONFANTE,Bonfante Energética S.A,10/07/2020,,6
19992,0,0,0,0,410,COBUCCIO,Cobuccio e Almeida Energia Ltda. - EPP,10/07/2020,,6
19993,0,0,0,0,411,SF PRODUÇÃO,SF Produção de Energia Elétrica Ltda.,10/07/2020,,6
19994,0,0,0,0,412,NEOINVEST,Neoinvest Investimentos S.A.,10/07/2020,,6
19995,0,0,0,0,413,UFAC,Universidade Federal do Estado do Acre,10/07/2020,,6
19996,0,0,0,0,414,RIGESA,"Rigesa - Celulose, Papel e Embalagens Ltda.",10/07/2020,,6
19997,0,0,0,0,415,HIDROTEL,Hidrotel Hidrometria e Telemetria Ltda,10/07/2020,,6
19998,0,0,0,0,416,SANTA CRUZ,Santa Cruz Geração de Energia S.A,10/07/2020,,6
19999,0,0,0,0,417,ENEBRAS,Enebras Projetos de Usinas Hidrelétricas Ltda.,10/07/2020,,6
20000,0,0,0,0,418,SHM,"SHM - Sistemas Hídricos, Medição e Controle Ltda.",10/07/2020,,6
20001,0,0,0,0,419,PARANATINGA,Paranatinga Energia S.A,10/07/2020,,6
20002,0,0,0,0,420,CONS.CESAP,Consórcio Empresarial Salto Pilão - CESAP,10/07/2020,,6
20003,0,0,0,0,421,UNITINS,Fundação Universidade do Tocantins,10/07/2020,,6
20004,0,0,0,0,422,BME ENERGIA,BME Energia S.A.,10/07/2020,,6
20005,0,0,0,0,423,ST HIDRO,ST Hidro Ltda.,10/07/2020,,6
20006,0,0,0,0,424,SÃO PEDRO,São Pedro Energia S.A,10/07/2020,,6
20007,0,0,0,0,425,M. SERRAT,Monte Serrat Energética S.A,10/07/2020,,6
20008,0,0,0,0,426,CONSTRUFAM,Construfam Engenharia e Empreendimentos Ltda.,10/07/2020,,6
20009,0,0,0,0,427,ELETRISA,Eletrisa - Operadora de Usinas Ltda.,10/07/2020,,6
20010,0,0,0,0,428,COCAIS GRANDE,Cocais Grande Energia S/A,10/07/2020,,6
20011,0,0,0,0,429,MONEL,Monel Monjolinho Energética S.A,10/07/2020,,6
20012,0,0,0,0,430,FUNDAGRO-SC,Fundação de Apoio ao Desenvolimento Rural Sustentável de Sta. Catarina,10/07/2020,,6
20013,0,0,0,0,431,DESENVIX,Desenvix S.A.,10/07/2020,,6
20014,0,0,0,0,432,SANTA PAULA,Santa Paula Energia Ltda,10/07/2020,,6
20015,0,0,0,0,433,RIO AGUA CLARA,Rio água Clara Energia S.A.,10/07/2020,,6
20016,0,0,0,0,434,IDEMA-RN,Instituto de Desenvolvimento Sustentável e Meio Ambiente,10/07/2020,,6
20017,0,0,0,0,435,SÃO MARCOS,Hidrelétrica São Marcos,10/07/2020,,6
20018,0,0,0,0,436,RINCÃO ALBINOS,Rincão dos Albinos Energética S/A,10/07/2020,,6
20019,0,0,0,0,437,CONS.CECS,Consórcio Energético Cruzeiro do Sul,10/07/2020,,6
20020,0,0,0,0,438,INEA-RJ,Instituto Estadual do Ambiente,10/07/2020,,6
20021,0,0,0,0,439,INFOPER,Infoper,10/07/2020,,6
20022,0,0,0,0,440,CERV-PET,Cervejaria Petrópolis do Centro Oeste Ltda.,10/07/2020,,6
20023,0,0,0,0,441,ÁGUAS IMPERADOR,Águas do Imperador,10/07/2020,,6
20024,0,0,0,0,442,FOZ DO CHAPECÓ,Foz do Chapecó Energia S.A,10/07/2020,,6
20025,0,0,0,0,443,IFM,IFM - Administração e Participação Ltda.,10/07/2020,,6
20026,0,0,0,0,444,GERA,GERA - Consultoria e Empreendimentos Energéticos Ltda,10/07/2020,,6
20027,0,0,0,0,445,ENERGEST,Energest S.A,10/07/2020,,6
20028,0,0,0,0,446,BJ. AGROP. LTDA,Bom Jesus Agropecuária Ltda.,10/07/2020,,6
20029,0,0,0,0,447,HIDROMEC,Hidromec - Industria e Comércio Ltda.,10/07/2020,,6
20030,0,0,0,0,448,AMPARO,Amparo Energia Ltda.,10/07/2020,,6
20031,0,0,0,0,449,TANGARÁ,Tangará Energética S.A.,10/07/2020,,6
20032,0,0,0,0,450,ESPORA,Espora Energética S.A,10/07/2020,,6
20033,0,0,0,0,451,CEMADEN,Centro Nacional de Monitoramento e Alertas de Desastres Naturais.,10/07/2020,,6
20034,0,0,0,0,452,RIOVERDE SALTO,Rio Verde Energia S.A - UHE Salto,10/07/2020,,6
20035,0,0,0,0,453,SÃO GERALDO,São Geraldo Energética S/A,10/07/2020,,6
20036,0,0,0,0,454,SPE ARVOREDO,SPE Arvoredo Energia S.A,10/07/2020,,6
20037,0,0,0,0,455,SPE PAIOL,SPE Paiol Energia S.A,10/07/2020,,6
20038,0,0,0,0,456,ERSA,ERSA Energias Renováveis s/a,10/07/2020,,6
20039,0,0,0,0,457,SERRANA,Serrana Energética S.A.,10/07/2020,,6
20040,0,0,0,0,458,CAIBI,Central Elétrica Caibi Ltda.,10/07/2020,,6
20041,0,0,0,0,459,LINHA EMILIA,Linha Emilia Energética S.A.,10/07/2020,,6
20042,0,0,0,0,460,MAUÊ,Mauê S.A - Geradora e Fornecedora de Insumos,10/07/2020,,6
20043,0,0,0,0,461,RIO CLARO,Foz do Rio Claro Energia S.A.,10/07/2020,,6
20044,0,0,0,0,462,IBRAM,Instituto do Meio Ambiente e dos Recursos Hidricos do Distrito Federal,10/07/2020,,6
20045,0,0,0,0,463,SPE CRAVARI,SPE Cravari Geração de Energia S.A,10/07/2020,,6
20046,0,0,0,0,464,MIRIM,Rio Sapucaí Mirim Energia Ltda.,10/07/2020,,6
20047,0,0,0,0,465,SALTODASFLORES,Central Hidrelétrica Salto das Flores S.A,10/07/2020,,6
20048,0,0,0,0,466,PANTANAL,Pantanal Energética Ltda.,10/07/2020,,6
20049,0,0,0,0,467,BROOKFIELD,Brookfield Energia Renovável  S.A,10/07/2020,,6
20050,0,0,0,0,468,HOBECO,Hobeco Ltda.,10/07/2020,,6
20051,0,0,0,0,469,RIO SUCURIÚ,Rio Sucuriú Energia S.A.,10/07/2020,,6
20052,0,0,0,0,470,QUANTA,Quanta Geração S.A.,10/07/2020,,6
20053,0,0,0,0,471,ARATU,Aratu Geração S.A,10/07/2020,,6
20054,0,0,0,0,472,ANHAMBI,Anhambi Agroindustrial Ltda.,10/07/2020,,6
20055,0,0,0,0,473,AQUARIUS,Aquarius Energética S.A,10/07/2020,,6
20056,0,0,0,0,474,RBO,RBO Energia S.A,10/07/2020,,6
20057,0,0,0,0,475,ARCELOR,Arcelor Mittal Brasil S.A.,10/07/2020,,6
20058,0,0,0,0,476,AREIA,Areia Energia S.A,10/07/2020,,6
20059,0,0,0,0,477,AUTÓDROMO,Autódromo Energética S.A,10/07/2020,,6
20060,0,0,0,0,478,BRAÚNA,Barra do Braúna Energética S.A,10/07/2020,,6
20061,0,0,0,0,479,BCSERVICE,BC Service Energética S.A.,10/07/2020,,6
20062,0,0,0,0,480,BOA FÉ,Boa Fé Energética S.A,10/07/2020,,6
20063,0,0,0,0,481,BOA SORTE,Boa Sorte Energética S.A,10/07/2020,,6
20064,0,0,0,0,482,BONANZA,Bonanza Energética Ltda.,10/07/2020,,6
20065,0,0,0,0,483,CAETÉ,Caeté Empreendimentos Energético Ltda.,10/07/2020,,6
20066,0,0,0,0,484,CALDAS,Caldas Energética Ltda.,10/07/2020,,6
20067,0,0,0,0,485,CAMPOS DE JULIO,Campos de Júlio Energia S.A,10/07/2020,,6
20068,0,0,0,0,486,CASA DE PEDRA,Casa de Pedra Energia S.A,10/07/2020,,6
20069,0,0,0,0,487,CEMIG PCH,Cemig PCH S.A,10/07/2020,,6
20070,0,0,0,0,488,CENH,Companhia Energética Novo Horizonte-CENH,10/07/2020,,6
20071,0,0,0,0,489,CANDEEIRO,Centrais Candeeiro de Energia S/A,10/07/2020,,6
20072,0,0,0,0,490,RPEE,Companhia RPee Energia,10/07/2020,,6
20073,0,0,0,0,491,RIO TIGRE,Centrais Elétricas Rio Tigre S.A,10/07/2020,,6
20074,0,0,0,0,492,DARDANELOS,Centrais Elétricas Salto dos Dardanelos S.A,10/07/2020,,6
20075,0,0,0,0,493,ANHANGUERA,Central Elétrica Anhanguera S.A,10/07/2020,,6
20076,0,0,0,0,494,CERBRANORTE,Cerbranorte Geração S.A.,10/07/2020,,6
20077,0,0,0,0,495,CGEDTJ,Cooperativa de Geração de Energia e Desenvolvimento Taquari-Jacuí,10/07/2020,,6
20078,0,0,0,0,496,MORRINHOS,Morrinhos Geração e Comércio de Energia Elétrica Ltda.,10/07/2020,,6
20079,0,0,0,0,497,CERTEL RASTRO,Certel Rastro de Auto Geração de Energia S.A,10/07/2020,,6
20080,0,0,0,0,498,IG. CAARATINGA,Iguaçu Caaratinga Energia Ltda.,10/07/2020,,6
20081,0,0,0,0,499,AGUALIMPA,Água Limpa Energia S.A,10/07/2020,,6
20082,0,0,0,0,501,RINCÃOSÃOMIGUEL,Rincão São Miguel Energética S/A,10/07/2020,,6
20083,0,0,0,0,502,RENOVÁVEIS,CPFL Energias Renováveis S.A.,10/07/2020,,6
20084,0,0,0,0,503,CIABS,Companhia Bom Sucesso de Eletricidade-CIABS,10/07/2020,,6
20085,0,0,0,0,504,HTEXTIL,Horizonte Têxtil Ltda.,10/07/2020,,6
20086,0,0,0,0,505,CIF,Companhia Industrial Fluminense - CIF,10/07/2020,,6
20087,0,0,0,0,506,QUEVEDOS,Quevedos Energética S/A,10/07/2020,,6
20088,0,0,0,0,507,GUASSUPI,Salto do Guassupi Energética S/A,10/07/2020,,6
20089,0,0,0,0,508,CJ HIDRO,CJ Hydro - Geração de Energia S. A,10/07/2020,,6
20090,0,0,0,0,509,COMODORO,Comodoro Energética S.A,10/07/2020,,6
20091,0,0,0,0,510,COMOSA,Concessionária Mosquitão S.A-COMOSA,10/07/2020,,6
20092,0,0,0,0,511,ITUMIRIM,Companhia Energética Itumirim,10/07/2020,,6
20093,0,0,0,0,512,FIGUEIRÓPOLIS,Companhia Hidroelétrica Figueirópolis,10/07/2020,,6
20094,0,0,0,0,513,CALDEIRÃO S.A.,Empresa de Energia Cachoeira do Caldeirão S.A.,10/07/2020,,6
20095,0,0,0,0,514,CONFLUÊNCIA,Confluência Energia S.A,10/07/2020,,6
20096,0,0,0,0,515,PREART,Construtora Preart Ltda.,10/07/2020,,6
20097,0,0,0,0,516,CONTESTADO,Contestado Energética S.A,10/07/2020,,6
20098,0,0,0,0,517,COOPERZEM,Cooperzem Cooperativa de Geração de Energia e Desenvolvimento - Cooperzem Geração,10/07/2020,,6
20099,0,0,0,0,518,COQUEIRAL,Coqueiral Energética Ltda.,10/07/2020,,6
20100,0,0,0,0,519,CORONEL ARAUJO,Coronel Araújo Energética S.A,10/07/2020,,6
20101,0,0,0,0,520,CORUMBÁ COM,Corumbá Concessões S.A,10/07/2020,,6
20102,0,0,0,0,521,PCH AGUTI,COTESA Geradora de Energia - PCH Aguti Ltda.,10/07/2020,,6
20103,0,0,0,0,522,PCH NOVA TRENTO,COTESA Geradora de Energia - PCH Nova Trento Ltda.,10/07/2020,,6
20104,0,0,0,0,523,COTESA,COTESA Geradora de Energia - PCH São Sebastião Ltda.,10/07/2020,,6
20105,0,0,0,0,524,PCH VALENTIN,COTESA Geradora de Energia - PCH São Valentin Ltda.,10/07/2020,,6
20106,0,0,0,0,525,COVÓ,Covó Geração de Energia Elétrica Ltda.,10/07/2020,,6
20107,0,0,0,0,526,CPFL-SUL,CPFL Sul Centrais Elétricas Ltda,10/07/2020,,6
20108,0,0,0,0,527,DME,DME Energética Ltda.,10/07/2020,,6
20109,0,0,0,0,528,ELETRIC,Eletric Fall Ltda.,10/07/2020,,6
20110,0,0,0,0,529,ELET. SÃO PEDRO,Eletricidade São Pedro Ltda.,10/07/2020,,6
20111,0,0,0,0,530,C TABOCA,Centrais Elétricas Taboca Ltda.,10/07/2020,,6
20112,0,0,0,0,531,ÁGUAS DA PEDRA,Energética Águas da Pedra S.A,10/07/2020,,6
20113,0,0,0,0,532,SPE SAUDADES,SPE Energética Saudades S.A,10/07/2020,,6
20114,0,0,0,0,533,ENERGISAFRIBURG,Energisa Nova Friburgo - Distribuidora de Energia S.A,10/07/2020,,6
20115,0,0,0,0,534,ESMERALDA,Esmeralda S.A,10/07/2020,,6
20116,0,0,0,0,535,ESTAÇÃO INDAIAL,Estação Indaial Energética S.A,10/07/2020,,6
20117,0,0,0,0,536,FERREIRAGOMES,Ferreira Gomes Energia S.A,10/07/2020,,6
20118,0,0,0,0,537,FIBRA,Fibra Geração Ltda.,10/07/2020,,6
20119,0,0,0,0,538,FIRENZE,Firenze Energética S.A,10/07/2020,,6
20120,0,0,0,0,539,FLSS,Força e Luz São Sebastião Ltda.,10/07/2020,,6
20121,0,0,0,0,540,BRK,BRK Ambiental - Cachoeiro de Itapemirim S.A.,10/07/2020,,6
20122,0,0,0,0,541,GALHEIROS,Galheiros Geração de Energia Elétrica S.A,10/07/2020,,6
20123,0,0,0,0,542,GALÓPOLIS,Galópolis Energia S.A,10/07/2020,,6
20124,0,0,0,0,543,GÊNESIS,Gênesis Energética S.A,10/07/2020,,6
20125,0,0,0,0,544,PCHSANTAROSA,PCH Santa Rosa S.A.,10/07/2020,,6
20126,0,0,0,0,545,NOVA FÁTIMA,Geradora de Energia Nova Fátima S.A,10/07/2020,,6
20127,0,0,0,0,546,RIO FORTUNA,Geradora de Energia Rio Fortuna S.A,10/07/2020,,6
20128,0,0,0,0,547,SÃO MAURICIO,Geradora de Energia São Maurício S.A,10/07/2020,,6
20129,0,0,0,0,548,GERAOESTE,Usinas Elétricas do Oeste S.A.,10/07/2020,,6
20130,0,0,0,0,549,GUARANTÃ,Guarantã Energética Ltda.,10/07/2020,,6
20131,0,0,0,0,550,HACKER,Hacker Industrial Ltda.,10/07/2020,,6
20132,0,0,0,0,551,ÁGUASCLARAS,Hidrelétrica Águas Claras Ltda.,10/07/2020,,6
20133,0,0,0,0,552,AREIA BRANCA,Hidrelétrica Areia Branca S.A,10/07/2020,,6
20134,0,0,0,0,553,CACHOEIRÃO,Hidrelétrica Cachoeirão S.A,10/07/2020,,6
20135,0,0,0,0,554,SERRAVELHA,Hidrelétrica Serra Velha Ltda.,10/07/2020,,6
20136,0,0,0,0,555,MALAGONE,Hidrelétrica Malagone S.A,10/07/2020,,6
20137,0,0,0,0,556,PEQUI,Hidrelétrica Pequi S.A,10/07/2020,,6
20138,0,0,0,0,557,PIPOCA,Hidrelétrica Pipoca S.A,10/07/2020,,6
20139,0,0,0,0,558,ROSSI,Hidrelétrica Rossi Ltda.,10/07/2020,,6
20140,0,0,0,0,559,BERGAMIN,Hidroelétrica Bergamin Ltda.,10/07/2020,,6
20141,0,0,0,0,560,MINÉ,Hidroelétrica Cachoeira do Miné S.A,10/07/2020,,6
20142,0,0,0,0,561,CHUPINGUAIA,Hidroelétrica Chupinguaia Ltda.,10/07/2020,,6
20143,0,0,0,0,562,PARDOS,Hidroelétrica Pardos S.A.,10/07/2020,,6
20144,0,0,0,0,563,HIDROPOWER,Hidropower Energia S.A,10/07/2020,,6
20145,0,0,0,0,564,HIDROSSOL,Hidrossol Hidroelétricas Cassol Ltda.,10/07/2020,,6
20146,0,0,0,0,565,KUHLEMANN,Hydro Kuhlemann Geração Ltda.,10/07/2020,,6
20147,0,0,0,0,566,IBIRAMA,Ibirama Energética S.A,10/07/2020,,6
20148,0,0,0,0,567,IBITURUNA,Ibituruna Hidrelétrica S.A,10/07/2020,,6
20149,0,0,0,0,568,IBÓ,Ibó Energética S.A,10/07/2020,,6
20150,0,0,0,0,569,IJUI ENERGIA,Ijuí Energia S.A,10/07/2020,,6
20151,0,0,0,0,570,INDAIÁ GRANDE,Indaiá Grande Energia S.A,10/07/2020,,6
20152,0,0,0,0,571,INDAIAZINHO,Indaiazinho Energia S.A,10/07/2020,,6
20153,0,0,0,0,572,IRCEL,Irmãos Rodrigues Centrais Elétricas Ltda.-IRCEL,10/07/2020,,6
20154,0,0,0,0,573,ISAMU IKEDA,Isamu Ikeda Energia S.A,10/07/2020,,6
20155,0,0,0,0,574,ITAGUAÇU,Itaguaçu Energia S.A,10/07/2020,,6
20156,0,0,0,0,575,FUNDO,Córrego Fundo SPE Ltda.,10/07/2020,,6
20157,0,0,0,0,576,PAPER,Internacional Paper do Brasil Ltda.,10/07/2020,,6
20158,0,0,0,0,577,JURUMIRIM,Jurumirim Energética S.A,10/07/2020,,6
20159,0,0,0,0,578,LAGOAGRANDE,Lagoa Grande Energética S.A,10/07/2020,,6
20160,0,0,0,0,579,LARANJINHA,Laranjinha Energética Ltda.,10/07/2020,,6
20161,0,0,0,0,580,VALLE,Valle Sul Energia S.A.,10/07/2020,,6
20162,0,0,0,0,581,LIGHTGER,Lightger S.A,10/07/2020,,6
20163,0,0,0,0,582,LUDESA,Ludesa Energética S.A,10/07/2020,,6
20164,0,0,0,0,583,LUMBRÁS,Lumbrás Energética S.A,10/07/2020,,6
20165,0,0,0,0,584,OSWALDO,Oswaldo Vicintin PCH Ltda,10/07/2020,,6
20166,0,0,0,0,585,MANGUEIRA,Mangueira Pedra Energia Ltda.,10/07/2020,,6
20167,0,0,0,0,586,MARACANÃ,Maracanã Energética S.A,10/07/2020,,6
20168,0,0,0,0,587,MARCOL,Madeireira Rio Colorado Ltda.-MARCOL,10/07/2020,,6
20169,0,0,0,0,588,TABOCA,Mineração Taboca S.A,10/07/2020,,6
20170,0,0,0,0,589,MIZU,Mizu S.A,10/07/2020,,6
20171,0,0,0,0,590,MOINHO,Moinho S.A,10/07/2020,,6
20172,0,0,0,0,591,MUCURI,Mucuri Energética S.A,10/07/2020,,6
20173,0,0,0,0,592,MULTIFASE,Multifase Centrais de Energia do Brasil Ltda.,10/07/2020,,6
20174,0,0,0,0,593,MURTA,Murta Energética S.A,10/07/2020,,6
20175,0,0,0,0,594,NORTE ENERGIA,Norte Energia S.A,10/07/2020,,6
20176,0,0,0,0,595,OLVEPAR,Olvepar S.A Indústria e Comércio,10/07/2020,,6
20177,0,0,0,0,596,OPM,OPM Empreendimentos S.A,10/07/2020,,6
20178,0,0,0,0,597,OURO,Ouro Energética S.A,10/07/2020,,6
20179,0,0,0,0,598,PARACATU,Paracatu Energia S.A,10/07/2020,,6
20180,0,0,0,0,599,PARECIS,Parecis Energia S.A,10/07/2020,,6
20181,0,0,0,0,600,PASSO FERRAZ,Passo Ferraz Energia S.A,10/07/2020,,6
20182,0,0,0,0,601,PASSOS MAIA,Passos Maia Energética S.A,10/07/2020,,6
20183,0,0,0,0,602,PEDRA FURADA,Pedra Furada Energia S.A,10/07/2020,,6
20184,0,0,0,0,603,RIO DO BRAÇO,Pequena Central Hidrelétrica Rio do Braço S.A,10/07/2020,,6
20185,0,0,0,0,604,PERDIZES,Perdizes  Energética Ltda.,10/07/2020,,6
20186,0,0,0,0,605,PETROBRÁS,Petróleo Brasileiro S.A-PETROBRÁS,10/07/2020,,6
20187,0,0,0,0,606,PIEDADE,Piedade Usina Geradora de Energia S.A,10/07/2020,,6
20188,0,0,0,0,607,PIRACICABA,Piracicaba Geradora de Energia Ltda.,10/07/2020,,6
