CodigoPLU,CodigoFLU,OperadoraSigla
,38855100,CPRM-SUREG-RE
,38855150,CPRM-SUREG-RE
,38861000,CPRM-SUREG-RE
,38869900,CPRM-SUREG-RE
,38871000,CPRM-SUREG-RE
,38876000,CPRM-SUREG-RE
,38882000,CPRM-SUREG-RE
,38883000,CPRM-SUREG-RE
,38885500,CPRM-SUREG-RE
,38886000,CPRM-SUREG-RE
,38887000,CPRM-SUREG-RE
,38888000,CPRM-SUREG-RE
,39081070,CPRM-SUREG-RE
,39081075,CPRM-SUREG-RE
,39081090,CPRM-SUREG-RE
,39081230,CPRM-SUREG-RE
,39082000,CPRM-SUREG-RE
,39083000,CPRM-SUREG-RE
,39084020,CPRM-SUREG-RE
,39084050,CPRM-SUREG-RE
,39105000,CPRM-SUREG-RE
,39113000,CPRM-SUREG-RE
,39113500,CPRM-SUREG-RE
,39114500,CPRM-SUREG-RE
,39131500,CPRM-SUREG-RE
,39135000,CPRM-SUREG-RE
,39138000,CPRM-SUREG-RE
,39146000,CPRM-SUREG-RE
,39151000,CPRM-SUREG-RE
,39154000,CPRM-SUREG-RE
,39174400,CPRM-SUREG-RE
,39187900,CPRM-SUREG-RE
,39191000,CPRM-SUREG-RE
,39195000,CPRM-SUREG-RE
,39199900,CPRM-SUREG-RE
,39200560,CPRM-SUREG-RE
,39200800,CPRM-SUREG-RE
,39204000,CPRM-SUREG-RE
,39266000,CPRM-SUREG-RE
,39267000,CPRM-SUREG-RE
,39339000,CPRM-SUREG-RE
,39339200,CPRM-SUREG-RE
,39340300,CPRM-SUREG-RE
,39340380,CPRM-SUREG-RE
,39340390,CPRM-SUREG-RE
,39340450,CPRM-SUREG-RE
,39430800,CPRM-SUREG-RE
,39490530,CPRM-SUREG-RE
,39540000,CPRM-SUREG-RE
,39540500,CPRM-SUREG-RE
,39540610,CPRM-SUREG-RE
,39540620,CPRM-SUREG-RE
,39540630,CPRM-SUREG-RE
,39540635,CPRM-SUREG-RE
,39540640,CPRM-SUREG-RE
,39540670,CPRM-SUREG-RE
,39540680,CPRM-SUREG-RE
,39551000,CPRM-SUREG-RE
,39570000,CPRM-SUREG-RE
,39650000,CPRM-SUREG-RE
,39690000,CPRM-SUREG-RE
,39810000,CPRM-SUREG-RE
,39830000,CPRM-SUREG-RE
,39880000,CPRM-SUREG-RE
,39950500,CPRM-SUREG-RE
,39964000,CPRM-SUREG-RE
,39971000,CPRM-SUREG-RE
,40037000,CPRM-SUREG-BH
,40060001,CPRM-SUREG-BH
,40070000,CPRM-SUREG-BH
,40170000,CPRM-SUREG-BH
,40185000,CPRM-SUREG-BH
,40269900,CPRM-SUREG-BH
,40300001,CPRM-SUREG-BH
,40330000,CPRM-SUREG-BH
,40549998,CPRM-SUREG-BH
,40579995,CPRM-SUREG-BH
,40784000,CPRM-SUREG-BH
,40810400,CPRM-SUREG-BH
,40810800,CPRM-SUREG-BH
,40821900,CPRM-SUREG-BH
,40823500,CPRM-SUREG-BH
,41260000,CPRM-SUREG-BH
,41380000,CPRM-SUREG-BH
,41440005,CPRM-SUREG-BH
,41600000,CPRM-SUREG-BH
,41650002,CPRM-SUREG-BH
,41685000,CPRM-SUREG-BH
,41780002,CPRM-SUREG-BH
,41890000,CPRM-SUREG-BH
,42081400,CPRM-SUREG-BH
,42089998,CPRM-SUREG-BH
,42169000,CPRM-SUREG-BH
,42250000,CPRM-SUREG-BH
,42290000,CPRM-SUREG-BH
,42365000,CPRM-SUREG-BH
,42430000,CPRM-SUREG-GO
,42435000,CPRM-SUREG-BH
,42545002,CPRM-SUREG-BH
,42546000,CPRM-SUREG-BH
,42690001,CPRM-SUREG-BH
,42840000,CPRM-SUREG-BH
,43250002,CPRM-SUREG-BH
,43670000,CPRM-SUREG-BH
,43880000,CPRM-SUREG-BH
,44250000,CPRM-SUREG-BH
,44290002,CPRM-SUREG-BH
,44543000,CPRM-SUREG-BH
,44589000,CPRM-SUREG-BH
,44598000,CPRM-SUREG-BH
,44637900,CPRM-SUREG-BH
,44770000,CPRM-SUREG-BH
,44800000,CPRM-SUREG-SA
,44850100,CPRM-SUREG-BH
,44881900,CPRM-SUREG-BH
,44882000,CPRM-SUREG-BH
,44883000,CPRM-SUREG-BH
,44883100,CPRM-SUREG-BH
,44890000,CPRM-SUREG-BH
,44907030,CPRM-SUREG-BH
,44940000,CPRM-SUREG-BH
,45260000,CPRM-SUREG-BH
,45298900,CPRM-SUREG-SA
,45299100,CPRM-SUREG-SA
,45299150,CPRM-SUREG-SA
,45299180,CPRM-SUREG-SA
,45299200,CPRM-SUREG-SA
,45399000,CPRM-SUREG-SA
,45400000,CPRM-SUREG-SA
,45470000,CPRM-SUREG-SA
,45480000,CPRM-SUREG-SA
,45700000,CPRM-SUREG-SA
,45726000,CPRM-SUREG-SA
,45740001,CPRM-SUREG-SA
,46037900,CPRM-SUREG-SA
,46038000,CPRM-SUREG-SA
,46105000,CPRM-SUREG-SA
,46220900,CPRM-SUREG-SA
,46230000,CPRM-SUREG-SA
,46230100,CPRM-SUREG-SA
,46520000,CPRM-SUREG-SA
,46650000,CPRM-SUREG-SA
,46784000,CPRM-SUREG-SA
,47228000,CPRM-SUREG-SA
,47228900,CPRM-SUREG-SA
,47229000,CPRM-SUREG-SA
,47229100,CPRM-SUREG-SA
,48018000,CPRM-SUREG-RE
,48030000,CPRM-SUREG-SA
,48049000,CPRM-SUREG-SA
,48050000,CPRM-SUREG-SA
,48055000,CPRM-SUREG-SA
,48100000,CPRM-SUREG-RE
,48121000,CPRM-SUREG-RE
,48130000,CPRM-SUREG-RE
,48178000,CPRM-SUREG-RE
,48257900,CPRM-SUREG-SA
,48258000,CPRM-SUREG-SA
,48258100,CPRM-SUREG-SA
,48395000,CPRM-SUREG-SA
,48395500,CPRM-SUREG-SA
,48396500,CPRM-SUREG-RE
,48397000,CPRM-SUREG-RE
,48398100,CPRM-SUREG-RE
,48399000,CPRM-SUREG-RE
,48408000,CPRM-SUREG-RE
,48420000,CPRM-SUREG-RE
,48439050,CPRM-SUREG-RE
,48439100,CPRM-SUREG-RE
,48439600,CPRM-SUREG-RE
,48440000,CPRM-SUREG-RE
,48450000,CPRM-SUREG-RE
,48550000,CPRM-SUREG-RE
,48575000,CPRM-SUREG-RE
,48699000,CPRM-SUREG-SA
,48801500,CPRM-SUREG-RE
,48815000,CPRM-SUREG-RE
,48820000,CPRM-SUREG-RE
,48840900,CPRM-SUREG-RE
,48841000,CPRM-SUREG-RE
,48841500,CPRM-SUREG-RE
,48843000,CPRM-SUREG-RE
,48850000,CPRM-SUREG-RE
,48850001,CPRM-SUREG-RE
,48851100,CPRM-SUREG-RE
,48880000,CPRM-SUREG-RE
,48881000,CPRM-SUREG-RE
,49091000,CPRM-SUREG-RE
,49130000,CPRM-SUREG-RE
,49375000,CPRM-SUREG-RE
,49380000,CPRM-SUREG-RE
,49405000,CPRM-SUREG-RE
,49510000,CPRM-SUREG-RE
,49519000,CPRM-SUREG-SA
,49525000,CPRM-SUREG-RE
,49601000,CPRM-SUREG-RE
,49620000,CPRM-SUREG-SA
,49640000,CPRM-SUREG-RE
,49704900,CPRM-SUREG-SA
,49775000,CPRM-SUREG-SA
,50070900,CPRM-SUREG-SA
,50080000,CPRM-SUREG-SA
,50139500,CPRM-SUREG-SA
,50142800,CPRM-SUREG-SA
,50142900,CPRM-SUREG-SA
,50143000,CPRM-SUREG-SA
,50143100,CPRM-SUREG-SA
,50150000,CPRM-SUREG-SA
,50151400,CPRM-SUREG-SA
,50151600,CPRM-SUREG-SA
,50187200,CPRM-SUREG-SA
,50200800,CPRM-SUREG-SA
,50250000,CPRM-SUREG-SA
,50310000,CPRM-SUREG-SA
,50370000,CPRM-SUREG-SA
,50371000,CPRM-SUREG-SA
,50371100,CPRM-SUREG-SA
,50375000,CPRM-SUREG-SA
,50376000,CPRM-SUREG-SA
,50401300,CPRM-SUREG-SA
,50418400,CPRM-SUREG-SA
,50418500,CPRM-SUREG-SA
,50418600,CPRM-SUREG-SA
,50424800,CPRM-SUREG-SA
,50424900,CPRM-SUREG-SA
,50425000,CPRM-SUREG-SA
,50425100,CPRM-SUREG-SA
,50454800,CPRM-SUREG-SA
,50454900,CPRM-SUREG-SA
,50467900,CPRM-SUREG-SA
,50468000,CPRM-SUREG-SA
,50475600,CPRM-SUREG-SA
,50494000,CPRM-SUREG-SA
,50755000,CPRM-SUREG-SA
,50842900,CPRM-SUREG-SA
,50843000,CPRM-SUREG-SA
,50843100,CPRM-SUREG-SA
,50903280,CPRM-SUREG-SA
,50905300,CPRM-SUREG-SA
,50909000,CPRM-SUREG-SA
,50912030,CPRM-SUREG-SA
,50912050,CPRM-SUREG-SA
,50912100,CPRM-SUREG-SA
,50912150,CPRM-SUREG-SA
,50912200,CPRM-SUREG-SA
,50912250,CPRM-SUREG-SA
,51105400,CPRM-SUREG-SA
,51105500,CPRM-SUREG-SA
,51105600,CPRM-SUREG-SA
,51124500,CPRM-SUREG-SA
,51124600,CPRM-SUREG-SA
,51158100,CPRM-SUREG-SA
,51190000,CPRM-SUREG-SA
,51282000,CPRM-SUREG-SA
,51283000,CPRM-SUREG-SA
,51285000,CPRM-SUREG-SA
,51330000,CPRM-SUREG-SA
,51345000,CPRM-SUREG-SA
,51417900,CPRM-SUREG-SA
,51418000,CPRM-SUREG-SA
,51418100,CPRM-SUREG-SA
,51432100,CPRM-SUREG-SA
,51432200,CPRM-SUREG-SA
,51440000,CPRM-SUREG-SA
,51460000,CPRM-SUREG-SA
,51460130,CPRM-SUREG-SA
,51460200,CPRM-SUREG-SA
,51460550,CPRM-SUREG-SA
,51685000,CPRM-SUREG-SA
,51750500,CPRM-SUREG-SA
,51750600,CPRM-SUREG-SA
,51750800,CPRM-SUREG-SA
,52059000,CPRM-SUREG-SA
,52060000,CPRM-SUREG-SA
,52060100,CPRM-SUREG-SA
,52120900,CPRM-SUREG-SA
,52130000,CPRM-SUREG-SA
,52130100,CPRM-SUREG-SA
,52138000,CPRM-SUREG-SA
,52140000,CPRM-SUREG-SA
,52150000,CPRM-SUREG-SA
,52220900,CPRM-SUREG-SA
,52230100,CPRM-SUREG-SA
,52249800,CPRM-SUREG-SA
,52255000,CPRM-SUREG-SA
,52255100,CPRM-SUREG-SA
,52264000,CPRM-SUREG-SA
,52270150,CPRM-SUREG-SA
,52270200,CPRM-SUREG-SA
,52290000,CPRM-SUREG-SA
,52300100,CPRM-SUREG-SA
,52350900,CPRM-SUREG-SA
,52360000,CPRM-SUREG-SA
,52360100,CPRM-SUREG-SA
,52364900,CPRM-SUREG-SA
,52365000,CPRM-SUREG-SA
,52365100,CPRM-SUREG-SA
,52370900,CPRM-SUREG-SA
,52380000,CPRM-SUREG-SA
,52380100,CPRM-SUREG-SA
,52391000,CPRM-SUREG-SA
,52404100,CPRM-SUREG-SA
,52405000,CPRM-SUREG-SA
,52406000,CPRM-SUREG-SA
,52695000,CPRM-SUREG-SA
,52831000,CPRM-SUREG-SA
,53140000,CPRM-SUREG-SA
,53170000,CPRM-SUREG-SA
,53541000,CPRM-SUREG-SA
,53700500,CPRM-SUREG-SA
,53701500,CPRM-SUREG-SA
,53702000,CPRM-SUREG-SA
,53705000,CPRM-SUREG-SA
,53710900,CPRM-SUREG-SA
,53712000,CPRM-SUREG-SA
,53713000,CPRM-SUREG-SA
,53713500,CPRM-SUREG-SA
,53720000,CPRM-SUREG-SA
,53720100,CPRM-SUREG-SA
,53790000,CPRM-SUREG-SA
,54001000,CPRM-SUREG-BH
,54003900,CPRM-SUREG-BH
,54185000,CPRM-SUREG-BH
,54195000,CPRM-SUREG-BH
,54235000,CPRM-SUREG-BH
,54547000,CPRM-SUREG-BH
,54549000,CPRM-SUREG-BH
,54560000,CPRM-SUREG-BH
,54860000,CPRM-SUREG-BH
,55170000,CPRM-SUREG-BH
,55241000,CPRM-SUREG-BH
,55510000,CPRM-SUREG-BH
,55610000,CPRM-SUREG-BH
,55699998,CPRM-SUREG-BH
,55746000,CPRM-SUREG-BH
,55884990,CPRM-SUREG-BH
,56065000,CPRM-SUREG-BH
,56085000,CPRM-SUREG-BH
,56090000,CPRM-SUREG-BH
,56335001,CPRM-SUREG-BH
,56510000,CPRM-SUREG-BH
,56539000,CPRM-SUREG-BH
,56570000,CPRM-SUREG-BH
,56640000,CPRM-SUREG-BH
,56659998,CPRM-SUREG-BH
,56696000,CPRM-SUREG-BH
,56800000,CPRM-SUREG-BH
,56825000,CPRM-SUREG-BH
,56846000,CPRM-SUREG-BH
,56846890,CPRM-SUREG-BH
,56870000,CPRM-SUREG-BH
,56920000,CPRM-SUREG-BH
,56940002,CPRM-SUREG-BH
,56978000,CPRM-SUREG-BH
,56983000,CPRM-SUREG-BH
,56989900,CPRM-SUREG-BH
,56990990,CPRM-SUREG-BH
,56993551,CPRM-SUREG-BH
,56994500,CPRM-SUREG-BH
,56994510,CPRM-SUREG-BH
,56995500,CPRM-SUREG-BH
,57250000,CPRM-SUREG-BH
,57300000,CPRM-SUREG-BH
,57320000,CPRM-SUREG-BH
,57370000,CPRM-SUREG-BH
,57476500,CPRM-SUREG-BH
,57550000,CPRM-SUREG-BH
,57650000,CPRM-SUREG-BH
,57930000,CPRM-SUREG-SP
,58142200,CPRM-SUREG-SP
,58220000,CPRM-SUREG-SP
,58516500,CPRM-SUREG-SP
,58525000,CPRM
,58550001,CPRM-SUREG-SP
,58736000,CPRM-SUREG-SP
,58792100,CPRM-SUREG-SP
,58825000,CPRM-SUREG-SP
,58860000,CPRM-SUREG-SP
,58870000,CPRM-SUREG-SP
,59120000,CPRM-SUREG-SP
,59370000,CPRM-SUREG-SP
,60011000,CPRM-SUREG-BH
,60012100,CPRM-SUREG-BH
,60130000,CPRM-SUREG-BH
,60285000,CPRM-SUREG-BH
,60495000,CPRM-SUREG-GO
,60642000,CPRM-SUREG-GO
,60653000,CPRM-SUREG-GO
,60654000,CPRM-SUREG-GO
,60665000,CPRM-SUREG-GO
,60778000,CPRM-SUREG-GO
,60811000,CPRM-SUREG-GO
,60842000,CPRM-SUREG-BH
,60848000,CPRM-SUREG-BH
,60960000,CPRM-SUREG-GO
,61107000,IGAM-MG
,61115000,IGAM-MG
,61250000,IGAM-MG
,61343000,IGAM-MG
,61360000,IGAM-MG
,61390000,IGAM-MG
,61770000,CPRM-SUREG-BH
,61788000,CPRM-SUREG-BH
,61794000,CPRM-SUREG-BH
,61879000,CONSTRUFAM-SP
,62538000,CONSTRUFAM-SP
,62600000,CONSTRUFAM-SP
,62767500,CONSTRUFAM-SP
,62776600,CONSTRUFAM-SP
,63001600,CPRM-SUREG-GO
,63950280,CPRM-SUREG-GO
,63955000,CPRM-SUREG-GO
,64015000,CONSTRUFAM-SP
,64065000,CONSTRUFAM-SP
,64135000,CONSTRUFAM-SP
,64185000,CONSTRUFAM-SP
,64191000,CONSTRUFAM-SP
,64231000,IAT-PR
,64240000,IAT-PR
,64362000,IAT-PR
,64365850,IAT-PR
,64441020,IAT-PR
,64442800,IAT-PR
,64504100,IAT-PR
,64504591,IAT-PR
,64507100,IAT-PR
,64508020,IAT-PR
,64529900,IAT-PR
,64541000,IAT-PR
,64546900,IAT-PR
,64575003,IAT-PR
,64613800,CPRM-SUREG-GO
,64614000,CPRM-SUREG-GO
,64619950,IAT-PR
,64620000,IAT-PR
,64634000,IAT-PR
,64671950,IAT-PR
,64682000,IAT-PR
,64685000,IAT-PR
,64693000,IAT-PR
,64700000,CPRM-SUREG-GO
,64764000,IAT-PR
,64767000,IAT-PR
,64773000,IAT-PR
,64776100,IAT-PR
,64790000,IAT-PR
,64815000,IAT-PR
,64820000,IAT-PR
,64833000,IAT-PR
,64897500,IAT-PR
,64925100,IAT-PR
,65004995,IAT-PR
,65015400,IAT-PR
,65017035,IAT-PR
,65020995,IAT-PR
,65021000,IAT-PR
,65021770,IAT-PR
,65024000,IAT-PR
,65027000,IAT-PR
,65093000,IAT-PR
,65094500,IAT-PR
,65135000,IAT-PR
,65240000,IAT-PR
,65809000,IAT-PR
,65925800,IAT-PR
,65955000,IAT-PR
,65960000,IAT-PR
,65974500,IAT-PR
,65979000,IAT-PR
,65990550,IAT-PR
,65996000,IAT-PR
,66050000,CPRM-SUREG-GO
,66055000,CPRM-SUREG-GO
,66065000,CPRM-SUREG-GO
,66071400,CPRM-SUREG-GO
,66077000,CPRM-SUREG-GO
,66140000,CPRM-SUREG-GO
,66380000,CPRM-SUREG-GO
,66400000,CPRM-SUREG-GO
,66430000,CPRM-SUREG-GO
,66845000,CPRM-SUREG-GO
,66850000,CPRM-SUREG-GO
,66855000,CPRM-SUREG-GO
,66926000,CPRM-SUREG-GO
,66950000,CPRM-SUREG-GO
,67176000,CPRM-SUREG-GO
,70300000,CPRM-SUREG-PA
,71250000,CPRM-SUREG-PA
,72430000,CPRM-SUREG-PA
,72630000,CPRM-SUREG-PA
,72680000,CPRM-SUREG-PA
,72849000,CPRM-SUREG-PA
,73350000,CPRM-SUREG-PA
,73765000,CPRM-SUREG-PA
,74270000,CPRM-SUREG-PA
,74300000,CPRM-SUREG-PA
,74370000,CPRM-SUREG-PA
,74460000,CPRM-SUREG-PA
,74610000,CPRM-SUREG-PA
,74750000,CPRM-SUREG-PA
,74880000,CPRM-SUREG-PA
,74900000,CPRM-SUREG-PA
,75186000,CPRM-SUREG-PA
,75205000,CPRM-SUREG-PA
,75295000,CPRM-SUREG-PA
,75400000,CPRM-SUREG-PA
,75600000,CPRM-SUREG-PA
,75650000,CPRM-SUREG-PA
,76085000,CPRM-SUREG-PA
,76100000,CPRM-SUREG-PA
,76500000,CPRM-SUREG-PA
,76650000,CPRM-SUREG-PA
,76742000,CPRM-SUREG-PA
,77585000,CPRM-SUREG-PA
,81019350,IAT-PR
,81107000,IAT-PR
,81160000,IAT-PR
,81380000,CONSTRUFAM-SP
,81420000,CONSTRUFAM-SP
,81519000,CONSTRUFAM-SP
,81545000,CONSTRUFAM-SP
,81683000,CONSTRUFAM-SP
,81700000,CONSTRUFAM-SP
,82170000,IAT-PR
,82770000,EPAGRI-SC
,83069900,EPAGRI-SC
,83101000,EPAGRI-SC
,83345000,EPAGRI-SC
,83500000,EPAGRI-SC
,83900000,EPAGRI-SC
,84598002,EPAGRI-SC
,84800000,EPAGRI-SC
,84949000,EPAGRI-SC
,85438000,CPRM-SUREG-PA
,85470000,CPRM-SUREG-PA
,85600000,CPRM-SUREG-PA
,85623000,CPRM-SUREG-PA
,85735000,CPRM-SUREG-PA
,85739810,CPRM-SUREG-PA
,85830000,CPRM-SUREG-PA
,86100000,CPRM-SUREG-PA
,86410000,CPRM-SUREG-PA
,86420000,CPRM-SUREG-PA
,86500000,CPRM-SUREG-PA
,86560000,CPRM-SUREG-PA
,86580000,CPRM-SUREG-PA
,86745000,CPRM-SUREG-PA
,86879300,CPRM-SUREG-PA
,86881000,CPRM-SUREG-PA
,86882000,CPRM-SUREG-PA
,86895000,CPRM-SUREG-PA
,86950000,CPRM-SUREG-PA
,87020000,CPRM-SUREG-PA
,87290000,CPRM-SUREG-PA
,87309000,CPRM-SUREG-PA
,87316000,CPRM-SUREG-PA
,87317060,CPRM-SUREG-PA
,87317140,CPRM-SUREG-PA
,87398700,CPRM-SUREG-PA
,87398800,CPRM-SUREG-PA
,87406000,CPRM-SUREG-PA
,87450005,CPRM-SUREG-PA
,87450100,CPRM-SUREG-PA
,87460007,CPRM-SUREG-PA
,87460120,CPRM-SUREG-PA
,87500020,CPRM-SUREG-PA
,87670000,CPRM-SUREG-PA
,87921000,CPRM-SUREG-PA
,87955000,CPRM-SUREG-PA
,87980000,CPRM-SUREG-PA
,88020000,CPRM-SUREG-PA
,88300000,CPRM-SUREG-PA
,88750000,CPRM-SUREG-PA
47002,,CPRM-SUREG-BE
47003,,CPRM-SUREG-BE
47004,,CPRM-SUREG-BE
47005,,CPRM-SUREG-BE
47006,,CPRM-SUREG-BE
47007,,CPRM-SUREG-BE
48006,,CPRM-SUREG-BE
49009,,CPRM-SUREG-BE
49010,,CPRM-SUREG-BE
49011,,CPRM-SUREG-BE
49012,,CPRM-SUREG-BE
50003,,CPRM-SUREG-BE
51002,,CPRM-SUREG-BE
51004,,CPRM-SUREG-BE
51005,,CPRM-SUREG-BE
52003,,CPRM-SUREG-BE
60001,,CPRM-SUREG-MA
61001,,CPRM-SUREG-MA
63000,,CPRM-SUREG-MA
66000,,CPRM-SUREG-MA
144002,,CPRM-SUREG-BE
145006,,CPRM-SUREG-BE
146009,,CPRM-SUREG-BE
146010,,CPRM-SUREG-BE
146011,,CPRM-SUREG-BE
147002,,CPRM-SUREG-BE
147007,,CPRM-SUREG-BE
147008,,CPRM-SUREG-BE
147010,,CPRM-SUREG-BE
147011,,CPRM-SUREG-BE
147017,,CPRM-SUREG-BE
147018,,CPRM-SUREG-BE
147019,,CPRM-SUREG-BE
148003,,CPRM-SUREG-BE
148009,,CPRM-SUREG-BE
148010,,CPRM-SUREG-BE
148011,,CPRM-SUREG-BE
148012,,CPRM-SUREG-BE
148017,,CPRM-SUREG-BE
148018,,CPRM-SUREG-BE
148019,,CPRM-SUREG-BE
149003,,CPRM-SUREG-BE
149004,,CPRM-SUREG-BE
149005,,CPRM-SUREG-BE
149006,,CPRM-SUREG-BE
150003,,CPRM-SUREG-BE
151000,,CPRM-SUREG-BE
151001,,CPRM-SUREG-BE
151002,,CPRM-SUREG-BE
151003,,CPRM-SUREG-BE
152006,,CPRM-SUREG-BE
153000,,CPRM-SUREG-BE
154003,,CPRM-SUREG-BE
155002,,CPRM-SUREG-BE
156002,,CPRM-SUREG-BE
157002,,CPRM-SUREG-MA
158003,,CPRM-SUREG-MA
160000,,CPRM-SUREG-MA
162000,,CPRM-SUREG-MA
162003,,CPRM-SUREG-MA
167001,,COHIDRO
169002,,COHIDRO
242002,,CPRM-SUREG-TE
244011,,CPRM-SUREG-BE
244012,,CPRM-SUREG-TE
245008,,CPRM-SUREG-BE
245009,,CPRM-SUREG-BE
245010,,CPRM-SUREG-BE
245011,,CPRM-SUREG-BE
246002,,CPRM-SUREG-BE
247003,,CPRM-SUREG-BE
247004,,CPRM-SUREG-BE
247006,,CPRM-SUREG-BE
247008,,CPRM-SUREG-BE
248001,,CPRM-SUREG-BE
248003,,CPRM-SUREG-BE
248006,,CPRM-SUREG-BE
249002,,CPRM-SUREG-BE
249003,,CPRM-SUREG-BE
249004,,CPRM-SUREG-BE
250000,,CPRM-SUREG-BE
250001,,CPRM-SUREG-BE
250002,,CPRM-SUREG-BE
250003,,CPRM-SUREG-BE
251000,,CPRM-SUREG-BE
251001,,UFC-Altamira
252001,,CPRM-SUREG-BE
253000,,CPRM-SUREG-BE
254010,,CPRM-SUREG-BE
254011,,CPRM-SUREG-BE
255000,,CPRM-SUREG-BE
255001,,CPRM-SUREG-BE
255002,,CPRM-SUREG-BE
256001,,CPRM-SUREG-BE
256002,,CPRM-SUREG-MA
257000,,CPRM-SUREG-MA
257001,,CPRM-SUREG-MA
257002,,CPRM-SUREG-MA
257003,,CPRM-SUREG-MA
258001,,CPRM-SUREG-MA
259000,,CPRM-SUREG-MA
259005,,CPRM-SUREG-MA
260007,,CPRM-SUREG-MA
260008,,CPRM-SUREG-MA
261001,,CPRM-SUREG-MA
265000,,COHIDRO
266004,,COHIDRO
267001,,COHIDRO
268000,,COHIDRO
338043,,CPRM-SUREG-FO
339045,,CPRM-SUREG-FO
340105,,CPRM-SUREG-FO
340118,,CPRM-SUREG-FO
341027,,CPRM-SUREG-TE
341041,,CPRM-SUREG-TE
342009,,CPRM-SUREG-TE
343009,,CPRM-SUREG-TE
343010,,CPRM-SUREG-TE
343011,,CPRM-SUREG-TE
344008,,CPRM-SUREG-TE
344010,,CPRM-SUREG-TE
344011,,CPRM-SUREG-TE
344012,,CPRM-SUREG-TE
344013,,CPRM-SUREG-TE
345012,,CPRM-SUREG-TE
345013,,CPRM-SUREG-TE
345014,,CPRM-SUREG-TE
346002,,CPRM-SUREG-TE
347000,,CPRM-SUREG-BE
347001,,CPRM-SUREG-BE
347002,,CPRM-SUREG-BE
348001,,CPRM-SUREG-BE
348002,,CPRM-SUREG-BE
349002,,CPRM-SUREG-BE
349003,,CPRM-SUREG-BE
350000,,CPRM-SUREG-BE
350001,,CPRM-SUREG-BE
351000,,UFC-Altamira
351002,,UFC-Altamira
352005,,UFC-Altamira
353000,,UFC-Altamira
353002,,UFC-Altamira
354000,,UFC-Altamira
355001,,CPRM-SUREG-BE
356002,,CPRM-SUREG-MA
357001,,CPRM-SUREG-MA
357003,,CPRM-SUREG-MA
357004,,CPRM-SUREG-MA
358002,,CPRM-SUREG-MA
358003,,CPRM-SUREG-MA
359005,,CPRM-SUREG-MA
360005,,CPRM-SUREG-MA
361000,,CPRM-SUREG-MA
361001,,CPRM-SUREG-MA
362002,,COHIDRO
363000,,COHIDRO
363002,,COHIDRO
364001,,COHIDRO
366001,,COHIDRO
369000,,COHIDRO
438011,,CPRM-SUREG-FO
438021,,CPRM-SUREG-FO
440042,,CPRM-SUREG-FO
440084,,CPRM-SUREG-FO
442010,,CPRM-SUREG-TE
442013,,CPRM-SUREG-TE
443011,,CPRM-SUREG-TE
443012,,CPRM-SUREG-TE
444000,,CPRM-SUREG-TE
444013,,CPRM-SUREG-TE
444014,,CPRM-SUREG-TE
445007,,CPRM-SUREG-TE
445008,,CPRM-SUREG-TE
445009,,CPRM-SUREG-TE
445010,,CPRM-SUREG-TE
446001,,CPRM-SUREG-TE
446002,,CPRM-SUREG-TE
447001,,CPRM-SUREG-BE
447002,,CPRM-SUREG-TE
447003,,CPRM-SUREG-BE
447004,,CPRM-SUREG-BE
448000,,CPRM-SUREG-BE
449001,,CPRM-SUREG-BE
449002,,CPRM-SUREG-BE
449003,,CPRM-SUREG-BE
452000,,CPRM-SUREG-BE
454001,,UFC-Altamira
455002,,UFC-Altamira
455003,,UFC-Altamira
455004,,UFC-Altamira
456001,,UFC-Altamira
456002,,UFC-Altamira
458001,,CPRM-SUREG-MA
459001,,CONSTRUFAM-LoteC
460001,,CONSTRUFAM-LoteC
463003,,COHIDRO
465001,,COHIDRO
466002,,COHIDRO
470005,,COHIDRO
535038,,CPRM-SUREG-RE
536047,,CPRM-SUREG-RE
537049,,CPRM-SUREG-RE
538008,,CPRM-SUREG-FO
538085,,CPRM-SUREG-FO
539043,,CPRM-SUREG-FO
539078,,CPRM-SUREG-FO
543002,,CPRM-SUREG-TE
543010,,CPRM-SUREG-TE
543011,,CPRM-SUREG-TE
544006,,CPRM-SUREG-TE
544009,,CPRM-SUREG-TE
545012,,CPRM-SUREG-TE
546007,,CPRM-SUREG-TE
547005,,CPRM-SUREG-TE
547006,,CPRM-SUREG-GO
548001,,CPRM-SUREG-GO
548002,,CPRM-SUREG-BE
548003,,CPRM-SUREG-GO
549004,,CPRM-SUREG-BE
549007,,CPRM-SUREG-BE
555000,,UFC-Altamira
555002,,UFC-Altamira
560001,,CONSTRUFAM-LoteC
560002,,CONSTRUFAM-LoteC
564001,,CONSTRUFAM-LoteC
564002,,CONSTRUFAM-LoteC
567001,,COHIDRO
567002,,COHIDRO
569001,,COHIDRO
635013,,CPRM-SUREG-RE
636019,,CPRM-SUREG-RE
637010,,CPRM-SUREG-RE
638044,,CPRM-SUREG-RE
638088,,CPRM-SUREG-RE
638089,,CPRM-SUREG-RE
638090,,CPRM-SUREG-RE
638094,,CPRM-SUREG-RE
638095,,CPRM-SUREG-RE
638096,,CPRM-SUREG-RE
639074,,CPRM-SUREG-FO
643011,,CPRM-SUREG-TE
643012,,CPRM-SUREG-TE
644003,,CPRM-SUREG-TE
645002,,CPRM-SUREG-TE
645003,,CPRM-SUREG-TE
645004,,CPRM-SUREG-TE
646005,,CPRM-SUREG-TE
646006,,CPRM-SUREG-TE
